# Fundamental-mode classical Cepheids in the Large and Small Magellanic Clouds.
# Source: Soszynski et al. 2015 (Acta Astronomica 65, 297), the OGLE-IV Collection of
#   Variable Stars, via VizieR J/AcA/65/297 tables lmccep/smccep for the periods and
#   mean magnitudes and lmcident/smcident for the positions. Downloaded 2026-08-17.
#
# 2315 LMC and 2637 SMC stars: every star the catalogue marks as pulsating in
#   the fundamental mode (Mode = F) with both a mean V and a mean I magnitude. First
#   overtone and multi-mode Cepheids are left out — they follow their own, offset
#   period-luminosity relation and would double the ridge.
#
# period_days is the catalogue period; epoch_max_hjd is its time of maximum light
#   (HJD - 2450000), carried so a light curve can be folded on the same convention.
# mean_v_mag and mean_i_mag are intensity-mean magnitudes, not averaged magnitudes,
#   and they are apparent: no extinction correction has been applied here. The
#   Wesenheit index I - 1.55 (V - I), which is what makes the relation tight, is
#   derived in the scene rather than stored, so the correction stays visible.
# i_amplitude_mag is the peak-to-peak I-band amplitude.
cloud,star,period_days,epoch_max_hjd,mean_v_mag,mean_i_mag,i_amplitude_mag,ra_deg,dec_deg
SMC,OGLE-SMC-CEP-2698,2.1446086,6000.16842,16.891,16.238,0.696,14.381625,-73.105750
SMC,OGLE-SMC-CEP-2699,2.1173410,6000.33467,16.100,15.403,0.217,14.381833,-73.587361
SMC,OGLE-SMC-CEP-2700,2.3207462,6001.13531,17.012,16.308,0.819,14.383208,-72.754750
SMC,OGLE-SMC-CEP-2701,1.4928994,6001.12112,17.130,16.544,0.744,14.386125,-72.501833
SMC,OGLE-SMC-CEP-2707,6.0696539,6004.16008,16.004,15.239,0.602,14.392042,-72.752806
SMC,OGLE-SMC-CEP-2710,1.7206652,6000.48125,17.699,17.040,0.387,14.394417,-73.995944
SMC,OGLE-SMC-CEP-2711,1.4256416,6001.35831,17.808,17.137,0.324,14.395333,-73.218083
SMC,OGLE-SMC-CEP-2712,4.8987591,6003.52216,15.537,14.963,0.688,14.395583,-72.962306
SMC,OGLE-SMC-CEP-2713,3.9733479,6003.04776,16.122,15.439,0.645,14.402125,-72.675306
SMC,OGLE-SMC-CEP-2716,1.3336170,6000.51131,17.311,16.786,0.807,14.409000,-71.270333
SMC,OGLE-SMC-CEP-2717,1.2974973,6000.40494,17.554,16.987,0.752,14.410292,-73.222028
SMC,OGLE-SMC-CEP-2720,1.4654772,6000.88401,17.043,16.325,0.214,14.417208,-73.221694
SMC,OGLE-SMC-CEP-2721,4.4122431,6003.25399,15.765,15.129,0.677,14.417792,-72.921194
SMC,OGLE-SMC-CEP-2722,4.9871088,6001.69093,15.851,15.074,0.679,14.417833,-72.545639
SMC,OGLE-SMC-CEP-2724,1.8101436,6001.25166,17.146,16.555,0.780,14.423083,-73.267306
SMC,OGLE-SMC-CEP-2726,1.7493593,6001.20968,17.569,16.847,0.640,14.426583,-72.765528
SMC,OGLE-SMC-CEP-2727,2.4416750,6001.51718,16.870,16.163,0.333,14.428208,-72.051917
SMC,OGLE-SMC-CEP-2728,2.1355249,6000.14551,16.929,16.266,0.486,14.428417,-73.266833
SMC,OGLE-SMC-CEP-2732,1.3658475,6000.09049,17.595,16.997,0.764,14.434167,-72.490778
SMC,OGLE-SMC-CEP-2733,1.7755472,6000.28009,17.381,16.722,0.458,14.434750,-73.089889
SMC,OGLE-SMC-CEP-2734,1.4538975,6001.22543,17.574,16.942,0.788,14.435000,-72.771222
SMC,OGLE-SMC-CEP-2736,12.6238447,6007.03906,14.527,13.795,0.570,14.436500,-72.273583
SMC,OGLE-SMC-CEP-2737,1.3139677,6000.41104,17.474,16.899,0.312,14.436875,-73.695000
SMC,OGLE-SMC-CEP-2739,1.7318661,6000.40543,17.446,16.711,0.310,14.440000,-73.676083
SMC,OGLE-SMC-CEP-2745,1.9015864,6001.37928,17.491,16.810,0.363,14.453833,-73.306806
SMC,OGLE-SMC-CEP-2746,6.6928993,6002.48286,15.666,14.894,0.128,14.457125,-72.211472
SMC,OGLE-SMC-CEP-2747,4.5615989,6000.00059,16.009,15.277,0.665,14.459000,-72.796472
SMC,OGLE-SMC-CEP-2748,1.9379691,6000.39637,17.000,16.349,0.397,14.463333,-72.406472
SMC,OGLE-SMC-CEP-2751,33.0293968,6028.08490,13.630,12.638,0.668,14.472125,-72.412861
SMC,OGLE-SMC-CEP-2755,1.5514399,6000.78523,17.787,17.107,0.341,14.481583,-73.086972
SMC,OGLE-SMC-CEP-2758,2.5191228,6000.79252,16.834,16.102,0.594,14.486417,-72.463444
SMC,OGLE-SMC-CEP-2760,1.7963703,6001.74956,17.443,16.863,0.895,14.490458,-72.430861
SMC,OGLE-SMC-CEP-2761,1.5361772,6000.46064,17.240,16.661,0.755,14.491708,-73.721583
SMC,OGLE-SMC-CEP-2763,3.5524827,6002.96451,16.031,15.352,0.656,14.496708,-72.235028
SMC,OGLE-SMC-CEP-2765,1.5261324,6000.10652,17.623,16.968,0.588,14.504833,-72.804889
SMC,OGLE-SMC-CEP-2766,1.3650861,6000.08010,17.735,17.085,0.345,14.505125,-73.654333
SMC,OGLE-SMC-CEP-2767,1.6569325,6000.16082,16.957,16.422,0.775,14.505375,-72.284917
SMC,OGLE-SMC-CEP-2769,1.8067569,6001.04705,17.533,16.796,0.514,14.509833,-72.702889
SMC,OGLE-SMC-CEP-2771,4.7696384,6001.40881,16.142,15.334,0.443,14.511167,-72.673083
SMC,OGLE-SMC-CEP-2775,1.5322280,6000.61896,17.742,17.057,0.564,14.518083,-73.017222
SMC,OGLE-SMC-CEP-2776,2.4080264,6000.31434,16.638,16.095,0.784,14.518125,-73.464083
SMC,OGLE-SMC-CEP-2777,2.8131040,6001.64800,16.765,16.125,0.334,14.519792,-72.996028
SMC,OGLE-SMC-CEP-2783,5.1257314,6002.78322,16.038,15.301,0.446,14.530667,-73.148028
SMC,OGLE-SMC-CEP-2784,1.6020200,6001.47959,17.296,16.701,0.700,14.531875,-72.965389
SMC,OGLE-SMC-CEP-2785,2.8518642,6002.30271,16.917,16.190,0.374,14.533583,-73.574750
SMC,OGLE-SMC-CEP-2790,1.6200622,6000.31465,16.972,16.259,0.339,14.542792,-73.600667
SMC,OGLE-SMC-CEP-2791,1.5536536,6000.16097,17.125,16.511,0.442,14.544208,-72.238500
SMC,OGLE-SMC-CEP-2792,1.2413873,6001.01385,17.794,17.231,0.389,14.545875,-72.422722
SMC,OGLE-SMC-CEP-2793,1.7774286,6000.83713,17.213,16.590,0.746,14.547542,-72.943639
SMC,OGLE-SMC-CEP-2794,1.9093093,6000.60294,16.802,16.274,0.741,14.549875,-71.784833
SMC,OGLE-SMC-CEP-2795,1.2011079,6000.89595,17.828,17.197,0.470,14.550750,-71.715889
SMC,OGLE-SMC-CEP-2796,2.8176634,6001.12323,16.303,15.733,0.673,14.551167,-73.209639
SMC,OGLE-SMC-CEP-2797,1.7547694,6000.29894,17.156,16.561,0.697,14.553250,-73.649444
SMC,OGLE-SMC-CEP-2798,1.2842811,6000.11122,17.818,17.245,0.616,14.553458,-74.227722
SMC,OGLE-SMC-CEP-2800,0.9096572,6000.20505,18.168,17.575,0.254,14.561333,-74.210611
SMC,OGLE-SMC-CEP-2801,1.1204969,6000.72858,18.126,17.509,0.345,14.563292,-73.994806
SMC,OGLE-SMC-CEP-2802,1.2376743,6000.17025,17.875,17.249,0.321,14.564875,-73.308583
SMC,OGLE-SMC-CEP-2804,1.2231785,6000.67541,17.826,17.184,0.712,14.569000,-72.400472
SMC,OGLE-SMC-CEP-2806,3.4901741,6000.10498,16.586,15.851,0.362,14.571792,-73.352917
SMC,OGLE-SMC-CEP-2809,4.2961730,6000.29618,16.419,15.639,0.311,14.573792,-73.884889
SMC,OGLE-SMC-CEP-2810,1.3773454,6000.53660,17.565,16.981,0.301,14.575250,-73.190111
SMC,OGLE-SMC-CEP-2815,2.9055135,6001.15262,16.747,16.004,0.352,14.588500,-72.044306
SMC,OGLE-SMC-CEP-2818,8.6264337,6002.69395,15.614,14.745,0.149,14.590792,-72.288444
SMC,OGLE-SMC-CEP-2824,7.5000092,6003.83363,15.286,14.566,0.555,14.596833,-72.906917
SMC,OGLE-SMC-CEP-2827,3.8896695,6001.97117,16.009,15.325,0.593,14.600250,-73.383000
SMC,OGLE-SMC-CEP-2828,1.1454221,6000.25367,17.313,16.829,0.732,14.602750,-73.473472
SMC,OGLE-SMC-CEP-2830,1.8766685,6001.70660,17.072,16.460,0.632,14.609000,-73.378000
SMC,OGLE-SMC-CEP-2831,1.3972278,6000.18403,17.650,16.982,0.474,14.610375,-72.713750
SMC,OGLE-SMC-CEP-2833,1.7546674,6000.78383,17.309,16.666,0.533,14.611792,-73.177833
SMC,OGLE-SMC-CEP-2835,7.9355840,6002.42051,15.489,14.676,0.307,14.619917,-72.332750
SMC,OGLE-SMC-CEP-2836,2.1075998,6001.42676,17.057,16.387,0.810,14.620250,-72.597083
SMC,OGLE-SMC-CEP-2837,4.2894037,6003.30190,16.151,15.429,0.708,14.620417,-72.444417
SMC,OGLE-SMC-CEP-2838,1.3276556,6000.95449,17.872,17.219,0.524,14.622208,-72.975667
SMC,OGLE-SMC-CEP-2840,1.8600325,6000.59499,17.439,16.701,0.488,14.626500,-72.542806
SMC,OGLE-SMC-CEP-2841,14.7129727,6001.25237,14.997,14.040,0.516,14.628792,-72.450778
SMC,OGLE-SMC-CEP-2842,1.8874809,6001.57835,17.315,16.609,0.527,14.630208,-72.783833
SMC,OGLE-SMC-CEP-2843,2.3322820,6002.23787,16.861,16.271,0.809,14.635458,-72.296806
SMC,OGLE-SMC-CEP-2844,1.7267876,6001.60058,17.072,16.530,0.758,14.638500,-73.088972
SMC,OGLE-SMC-CEP-2845,1.6412269,6000.10742,17.374,16.683,0.473,14.640042,-71.579444
SMC,OGLE-SMC-CEP-2846,9.8075494,6000.61336,15.108,14.269,0.244,14.643042,-72.151083
SMC,OGLE-SMC-CEP-2847,5.5139716,6005.03315,15.975,15.216,0.174,14.645583,-73.920611
SMC,OGLE-SMC-CEP-2849,1.5886292,6000.21399,17.264,16.668,0.465,14.646125,-72.973778
SMC,OGLE-SMC-CEP-2852,1.3078544,6001.12614,17.012,16.204,0.333,14.649792,-73.624417
SMC,OGLE-SMC-CEP-2854,1.6962106,6001.45255,17.482,16.803,0.329,14.652875,-73.230472
SMC,OGLE-SMC-CEP-2858,2.9266219,6001.84260,16.192,15.590,0.782,14.657042,-73.472556
SMC,OGLE-SMC-CEP-2859,2.3109626,6002.14349,16.572,15.721,0.402,14.658375,-72.169056
SMC,OGLE-SMC-CEP-2863,1.6366589,6000.82713,17.199,16.550,0.233,14.661542,-72.224389
SMC,OGLE-SMC-CEP-2864,1.6804461,6000.87114,17.184,16.588,0.758,14.664333,-72.896667
SMC,OGLE-SMC-CEP-2865,1.5060710,6000.34554,17.376,16.769,0.634,14.668125,-73.285806
SMC,OGLE-SMC-CEP-2867,4.8767430,6002.39614,15.883,15.160,0.637,14.672708,-72.379778
SMC,OGLE-SMC-CEP-2868,1.6771916,6000.21835,17.198,16.545,0.791,14.672958,-72.182583
SMC,OGLE-SMC-CEP-2872,5.7340870,6003.86707,15.551,14.898,0.660,14.681833,-73.369639
SMC,OGLE-SMC-CEP-2873,2.0405287,6000.27198,16.901,16.305,0.799,14.688792,-71.676139
SMC,OGLE-SMC-CEP-2877,3.0564218,6001.38548,16.249,15.596,0.489,14.691458,-73.059528
SMC,OGLE-SMC-CEP-2878,1.1173151,6000.00364,17.882,17.245,0.466,14.691833,-73.084583
SMC,OGLE-SMC-CEP-2879,2.6671505,6000.40077,16.479,15.867,0.724,14.694042,-72.917917
SMC,OGLE-SMC-CEP-2880,1.0799814,6001.02609,17.733,17.175,0.658,14.694208,-71.264806
SMC,OGLE-SMC-CEP-2886,4.2969958,6000.36090,16.328,15.558,0.469,14.700708,-73.161889
SMC,OGLE-SMC-CEP-2887,6.8097792,6001.19185,15.691,14.929,0.548,14.702750,-72.885500
SMC,OGLE-SMC-CEP-2890,3.7497785,6003.36693,16.111,15.442,0.728,14.704542,-72.684639
SMC,OGLE-SMC-CEP-2893,1.3215490,6000.52563,16.928,16.361,0.483,14.707333,-73.307500
SMC,OGLE-SMC-CEP-2896,1.3435553,6000.05153,17.860,17.200,0.231,14.710917,-73.089472
SMC,OGLE-SMC-CEP-2897,8.1481955,6002.21281,15.262,14.498,0.378,14.714167,-71.905972
SMC,OGLE-SMC-CEP-2899,7.0548788,6001.72457,15.634,14.809,0.087,14.717333,-71.976972
SMC,OGLE-SMC-CEP-2901,1.1267433,6000.54031,17.214,16.746,0.668,14.720333,-74.134000
SMC,OGLE-SMC-CEP-2903,2.4144889,6001.46726,17.090,16.384,0.404,14.724833,-73.060528
SMC,OGLE-SMC-CEP-2905,38.0213246,6021.22312,13.996,12.859,0.330,14.729458,-72.552083
SMC,OGLE-SMC-CEP-2908,1.2472842,6001.05815,17.953,17.319,0.506,14.734417,-73.251194
SMC,OGLE-SMC-CEP-2909,3.2140252,6000.33940,16.410,15.758,0.745,14.736333,-72.941222
SMC,OGLE-SMC-CEP-2911,1.4718697,6000.59595,17.355,16.761,0.674,14.740750,-74.092639
SMC,OGLE-SMC-CEP-2915,1.3462265,6001.00546,17.681,17.087,0.769,14.747708,-72.715722
SMC,OGLE-SMC-CEP-2916,2.2175333,6002.05698,16.699,16.121,0.824,14.748375,-71.908361
SMC,OGLE-SMC-CEP-2920,3.9629248,6002.23105,16.158,15.488,0.704,14.751792,-73.102444
SMC,OGLE-SMC-CEP-2921,2.2129985,6001.85451,16.698,16.158,0.637,14.752167,-72.168472
SMC,OGLE-SMC-CEP-2922,1.2891193,6000.79443,17.538,16.937,0.664,14.755292,-71.752139
SMC,OGLE-SMC-CEP-2924,1.9950595,6000.52951,16.874,16.237,0.813,14.760750,-72.121472
SMC,OGLE-SMC-CEP-2926,3.7139957,6002.52901,16.351,15.636,0.587,14.762042,-73.452528
SMC,OGLE-SMC-CEP-2927,3.1013776,6001.71484,16.095,15.509,0.757,14.763500,-73.374583
SMC,OGLE-SMC-CEP-2929,1.5866360,6001.33409,17.395,16.810,0.627,14.764458,-73.560722
SMC,OGLE-SMC-CEP-2932,4.7296951,6000.90096,15.943,15.178,0.414,14.767875,-72.013722
SMC,OGLE-SMC-CEP-2933,2.4943122,6002.34792,16.489,15.883,0.774,14.768083,-73.251528
SMC,OGLE-SMC-CEP-2934,1.9320932,6000.19980,17.351,16.588,0.300,14.769292,-72.185583
SMC,OGLE-SMC-CEP-2935,1.4713391,6000.32119,17.630,16.937,0.348,14.769833,-72.952250
SMC,OGLE-SMC-CEP-2936,4.7961987,6003.70118,15.868,15.126,0.473,14.770000,-72.078250
SMC,OGLE-SMC-CEP-2937,16.1911829,6003.35125,14.366,13.524,0.611,14.772792,-72.062417
SMC,OGLE-SMC-CEP-2944,2.5504406,6002.45462,16.848,16.109,0.296,14.790333,-72.009972
SMC,OGLE-SMC-CEP-2946,1.5340350,6000.40440,17.448,16.803,0.419,14.795000,-73.598111
SMC,OGLE-SMC-CEP-2947,8.6825272,6001.01499,15.327,14.569,0.475,14.795458,-73.033389
SMC,OGLE-SMC-CEP-2951,1.3823688,6001.32384,17.706,17.036,0.342,14.799792,-73.424972
SMC,OGLE-SMC-CEP-2955,1.0919187,6000.55377,18.196,17.478,0.413,14.803000,-72.581472
SMC,OGLE-SMC-CEP-2956,4.1813530,6002.20027,16.127,15.415,0.557,14.803833,-71.803667
SMC,OGLE-SMC-CEP-2962,1.1068727,6000.23498,17.839,17.204,0.408,14.811708,-73.084167
SMC,OGLE-SMC-CEP-2963,1.4917733,6000.58398,16.854,16.382,0.724,14.812792,-72.430472
SMC,OGLE-SMC-CEP-2964,1.5087669,6000.65646,17.368,16.710,0.426,14.814250,-73.397361
SMC,OGLE-SMC-CEP-2967,1.2695422,6001.09300,17.824,17.167,0.452,14.826625,-73.231056
SMC,OGLE-SMC-CEP-2968,8.8713300,6006.69590,15.007,14.259,0.497,14.826917,-72.855722
SMC,OGLE-SMC-CEP-2969,1.1766376,6000.09664,17.447,16.912,0.726,14.828000,-72.153167
SMC,OGLE-SMC-CEP-2971,2.1609693,6000.24224,16.483,15.929,0.775,14.829542,-72.971944
SMC,OGLE-SMC-CEP-2974,1.2289940,6000.97739,18.152,17.440,0.379,14.834625,-72.313806
SMC,OGLE-SMC-CEP-2977,3.7348808,6001.64305,16.541,15.804,0.478,14.837500,-73.065194
SMC,OGLE-SMC-CEP-2979,2.0186153,6000.59178,16.908,16.318,0.760,14.844333,-72.280194
SMC,OGLE-SMC-CEP-2981,1.3517162,6000.46918,17.723,17.103,0.508,14.846750,-73.363083
SMC,OGLE-SMC-CEP-2983,1.6751544,6001.29411,17.704,16.989,0.570,14.849625,-72.614972
SMC,OGLE-SMC-CEP-2984,1.5889682,6001.00955,17.899,17.265,0.711,14.850375,-73.144611
SMC,OGLE-SMC-CEP-2985,1.8843540,6000.84981,17.546,16.781,0.448,14.851250,-72.875944
SMC,OGLE-SMC-CEP-2989,1.9605970,6001.14758,16.917,16.338,0.792,14.860917,-72.446944
SMC,OGLE-SMC-CEP-2991,3.6100739,6001.58309,16.049,15.372,0.616,14.864833,-73.429611
SMC,OGLE-SMC-CEP-2993,3.8605817,6000.40416,16.537,15.796,0.590,14.868125,-72.639139
SMC,OGLE-SMC-CEP-2996,1.4032548,6001.05848,17.382,16.814,0.685,14.872708,-73.766583
SMC,OGLE-SMC-CEP-2997,4.0790885,6004.02904,16.137,15.456,0.672,14.872750,-72.856806
SMC,OGLE-SMC-CEP-2998,1.6583301,6001.24262,17.747,17.021,0.362,14.873208,-72.930306
SMC,OGLE-SMC-CEP-2999,1.4907799,6000.16217,17.253,16.673,0.652,14.873250,-71.305028
SMC,OGLE-SMC-CEP-3000,1.4732341,6000.72259,17.385,16.807,0.558,14.874625,-73.398139
SMC,OGLE-SMC-CEP-3001,1.7963837,6000.50083,17.257,16.584,0.712,14.875708,-72.649000
SMC,OGLE-SMC-CEP-3003,3.9143325,6003.79467,15.860,15.233,0.712,14.880542,-72.913889
SMC,OGLE-SMC-CEP-3004,2.0380962,6000.14183,16.930,16.339,0.820,14.881083,-72.666167
SMC,OGLE-SMC-CEP-3006,5.7772098,6002.69305,15.707,14.951,0.389,14.881167,-73.599139
SMC,OGLE-SMC-CEP-3007,4.0883405,6002.34004,16.133,15.444,0.563,14.885625,-71.665750
SMC,OGLE-SMC-CEP-3008,1.4582730,6001.07046,17.607,16.948,0.281,14.886875,-73.185250
SMC,OGLE-SMC-CEP-3013,1.5954902,6000.12577,16.932,16.368,0.757,14.898042,-72.565833
SMC,OGLE-SMC-CEP-3015,1.4078111,6000.57315,17.850,17.181,0.420,14.898708,-73.081750
SMC,OGLE-SMC-CEP-3016,2.0983291,6001.01821,17.199,16.520,0.598,14.900833,-73.131778
SMC,OGLE-SMC-CEP-3017,2.8256677,6002.08755,16.409,15.813,0.717,14.903667,-71.922583
SMC,OGLE-SMC-CEP-3020,3.6661072,6000.82333,15.774,15.139,0.730,14.904542,-72.551611
SMC,OGLE-SMC-CEP-3022,1.3498252,6000.79644,17.582,16.926,0.425,14.910083,-72.024778
SMC,OGLE-SMC-CEP-3024,1.3912804,6000.41279,17.477,16.876,0.457,14.911458,-74.031056
SMC,OGLE-SMC-CEP-3025,7.2800025,6004.79330,15.563,14.773,0.278,14.917125,-73.370583
SMC,OGLE-SMC-CEP-3026,2.9345048,6001.95086,16.832,16.119,0.582,14.917792,-72.416361
SMC,OGLE-SMC-CEP-3027,3.1630224,6001.97306,16.056,15.476,0.773,14.919625,-73.465306
SMC,OGLE-SMC-CEP-3028,2.2795331,6001.54106,17.041,16.346,0.567,14.923875,-72.792444
SMC,OGLE-SMC-CEP-3030,5.4691996,6004.21205,15.794,15.037,0.471,14.927583,-72.247306
SMC,OGLE-SMC-CEP-3031,4.3939175,6004.31579,16.667,15.840,0.021,14.931500,-72.399389
SMC,OGLE-SMC-CEP-3032,1.6250258,6000.91637,17.496,16.837,0.569,14.933208,-72.486000
SMC,OGLE-SMC-CEP-3036,7.7550611,6003.13638,15.521,14.696,0.220,14.945667,-72.764389
SMC,OGLE-SMC-CEP-3038,2.5430359,6002.22984,16.646,15.875,0.343,14.949875,-72.182972
SMC,OGLE-SMC-CEP-3041,1.2136638,6000.22902,17.783,17.146,0.327,14.952667,-73.053361
SMC,OGLE-SMC-CEP-3042,1.5461701,6000.12635,17.512,16.871,0.469,14.952750,-73.486806
SMC,OGLE-SMC-CEP-3044,2.2360784,6000.55233,16.235,15.711,0.821,14.955333,-73.957111
SMC,OGLE-SMC-CEP-3045,7.9508257,6000.75111,14.922,14.280,0.545,14.956083,-72.864194
SMC,OGLE-SMC-CEP-3046,4.6364938,6003.70219,15.826,15.183,0.630,14.956208,-73.206361
SMC,OGLE-SMC-CEP-3048,1.6824688,6000.78125,17.563,16.881,0.222,14.961000,-73.248250
SMC,OGLE-SMC-CEP-3051,1.2578109,6001.08793,18.133,17.470,0.425,14.964125,-73.115250
SMC,OGLE-SMC-CEP-3052,3.8931188,6002.40645,16.028,15.307,0.437,14.964708,-71.747306
SMC,OGLE-SMC-CEP-3053,1.5402712,6001.43182,17.273,16.696,0.779,14.965792,-72.701944
SMC,OGLE-SMC-CEP-3054,1.0265469,6000.38585,18.078,17.469,0.587,14.966625,-72.287111
SMC,OGLE-SMC-CEP-3055,1.3616785,6000.95888,17.799,17.152,0.347,14.971417,-73.536444
SMC,OGLE-SMC-CEP-3056,3.1316498,6000.42086,16.339,15.705,0.778,14.971625,-72.640389
SMC,OGLE-SMC-CEP-3058,2.0023113,6000.74494,17.283,16.555,0.660,14.973500,-72.511250
SMC,OGLE-SMC-CEP-3059,1.4832504,6001.39739,17.763,17.079,0.229,14.976083,-72.924944
SMC,OGLE-SMC-CEP-3060,3.7152923,6001.06874,16.225,15.487,0.428,14.977250,-71.745139
SMC,OGLE-SMC-CEP-3061,2.5407085,6000.16604,16.391,15.600,0.501,14.982000,-72.722639
SMC,OGLE-SMC-CEP-3062,5.3767106,6001.93406,15.825,15.112,0.536,14.983917,-72.371806
SMC,OGLE-SMC-CEP-3063,3.0512164,6000.59770,16.284,15.690,0.549,14.984583,-72.923306
SMC,OGLE-SMC-CEP-3064,1.6675888,6000.48012,17.348,16.735,0.662,14.986542,-72.957972
SMC,OGLE-SMC-CEP-3070,3.6274200,6000.79905,16.304,15.623,0.583,14.996250,-72.935778
SMC,OGLE-SMC-CEP-3072,4.2602275,6000.32770,15.836,15.177,0.594,14.999833,-72.126028
SMC,OGLE-SMC-CEP-3073,1.6857195,6000.37339,17.436,16.784,0.347,15.007083,-72.022861
SMC,OGLE-SMC-CEP-3074,5.4587754,6000.69943,16.022,15.262,0.346,15.012917,-72.966194
SMC,OGLE-SMC-CEP-3075,2.0423314,6000.90032,16.877,16.319,0.809,15.018667,-72.793417
SMC,OGLE-SMC-CEP-3076,3.2449055,6002.01398,17.022,15.904,0.624,15.021875,-72.944917
SMC,OGLE-SMC-CEP-3080,1.4270989,6001.37587,17.759,17.069,0.511,15.032625,-72.296361
SMC,OGLE-SMC-CEP-3084,3.9996173,6001.03830,16.039,15.324,0.339,15.039417,-72.229778
SMC,OGLE-SMC-CEP-3086,4.9216893,6004.59637,15.647,14.997,0.638,15.044458,-72.125778
SMC,OGLE-SMC-CEP-3087,1.5571337,6001.04959,17.308,16.760,0.694,15.045542,-72.476722
SMC,OGLE-SMC-CEP-3088,2.9181542,6001.73919,16.745,15.994,0.215,15.046542,-72.921639
SMC,OGLE-SMC-CEP-3089,1.5159241,6000.69269,18.025,17.234,0.506,15.047542,-72.551722
SMC,OGLE-SMC-CEP-3091,1.5165745,6000.20768,17.263,16.681,0.754,15.049917,-72.514500
SMC,OGLE-SMC-CEP-3093,3.3516486,6002.31498,16.477,15.764,0.495,15.054917,-73.261694
SMC,OGLE-SMC-CEP-3095,3.0037917,6001.33666,16.106,15.558,0.739,15.060833,-73.295722
SMC,OGLE-SMC-CEP-3096,5.1287396,6000.18412,16.127,15.345,0.259,15.061625,-73.299750
SMC,OGLE-SMC-CEP-3099,1.9664799,6000.54003,16.655,16.162,0.691,15.067042,-71.656944
SMC,OGLE-SMC-CEP-3101,2.9103036,6002.46741,16.961,16.132,0.358,15.068542,-72.641167
SMC,OGLE-SMC-CEP-3104,2.5052777,6001.87530,16.874,16.171,0.231,15.074042,-72.135306
SMC,OGLE-SMC-CEP-3108,2.0080858,6000.63827,16.973,16.343,0.707,15.078500,-72.221139
SMC,OGLE-SMC-CEP-3109,1.0651605,6000.31856,18.082,17.482,0.538,15.078708,-73.270750
SMC,OGLE-SMC-CEP-3110,2.7141438,6001.36378,16.516,15.949,0.589,15.081167,-72.223333
SMC,OGLE-SMC-CEP-3111,5.4920739,6002.48385,15.815,15.015,0.241,15.081417,-73.673944
SMC,OGLE-SMC-CEP-3112,4.2907605,6002.58544,15.910,15.215,0.557,15.082042,-72.643944
SMC,OGLE-SMC-CEP-3113,1.2836513,6001.25990,17.576,16.941,0.403,15.086792,-73.422306
SMC,OGLE-SMC-CEP-3114,1.4672262,6001.20725,17.769,17.058,0.737,15.087583,-72.542028
SMC,OGLE-SMC-CEP-3115,1.2519453,6000.84566,16.690,16.190,0.475,15.087583,-73.174000
SMC,OGLE-SMC-CEP-3118,2.3184397,6001.59523,17.316,16.526,0.315,15.093833,-72.847556
SMC,OGLE-SMC-CEP-3119,6.3668678,6001.27859,16.059,14.899,0.226,15.099417,-72.089333
SMC,OGLE-SMC-CEP-3121,2.7881181,6000.30120,16.517,15.839,0.442,15.106917,-72.225083
SMC,OGLE-SMC-CEP-3122,3.4771871,6000.30046,16.629,15.867,0.068,15.110333,-73.091972
SMC,OGLE-SMC-CEP-3123,1.0681182,6000.38374,17.700,17.118,0.391,15.110542,-71.927389
SMC,OGLE-SMC-CEP-3124,1.6206230,6001.31016,17.184,16.581,0.491,15.111750,-72.709861
SMC,OGLE-SMC-CEP-3125,1.1966879,6000.92604,17.474,16.822,0.459,15.111917,-73.722667
SMC,OGLE-SMC-CEP-3127,2.1800340,6001.00016,17.046,16.360,0.446,15.114500,-73.378139
SMC,OGLE-SMC-CEP-3128,2.3276764,6001.92227,16.864,16.216,0.780,15.114958,-72.969250
SMC,OGLE-SMC-CEP-3131,1.1411676,6000.20817,17.474,16.964,0.720,15.122250,-72.056250
SMC,OGLE-SMC-CEP-3133,1.4425505,6001.05035,17.613,16.963,0.354,15.123333,-73.516944
SMC,OGLE-SMC-CEP-3138,2.0969094,6001.55259,16.889,16.236,0.592,15.134542,-73.379194
SMC,OGLE-SMC-CEP-3139,16.2445388,6008.10326,14.638,13.730,0.465,15.139375,-72.789250
SMC,OGLE-SMC-CEP-3144,1.5017318,6001.12962,17.289,16.639,0.365,15.150333,-72.252972
SMC,OGLE-SMC-CEP-3147,1.5035125,6000.62778,17.960,17.154,0.254,15.156083,-72.195667
SMC,OGLE-SMC-CEP-3151,1.6393830,6000.56326,17.298,16.673,0.539,15.158625,-73.606639
SMC,OGLE-SMC-CEP-3154,1.1632102,6000.60208,17.821,17.205,0.520,15.162792,-72.603056
SMC,OGLE-SMC-CEP-3155,2.8670155,6001.93409,16.517,15.863,0.475,15.166000,-72.734167
SMC,OGLE-SMC-CEP-3156,1.6537314,6000.92759,17.411,16.747,0.316,15.166250,-73.396917
SMC,OGLE-SMC-CEP-3157,1.8730505,6001.61966,17.345,16.653,0.262,15.166542,-73.302083
SMC,OGLE-SMC-CEP-3160,2.9883006,6000.01954,16.537,15.833,0.480,15.172083,-73.110639
SMC,OGLE-SMC-CEP-3161,1.5481813,6000.00217,17.399,16.811,0.785,15.173833,-73.210111
SMC,OGLE-SMC-CEP-3163,2.9731673,6002.34161,16.102,15.440,0.809,15.175375,-72.828083
