# Kepler long-cadence light curve for KIC 7944142 (HD 176694, Kp = 7.82), a
# red giant whose surface rings with solar-like oscillations.
# Source: MAST / Kepler SPOC PDCSAP via lightkurve search_lightcurve(
#   'KIC 7944142', mission='Kepler', exptime=1800).download_all().stitch(),
#   then remove_nans() and remove_outliers(sigma=5).
# 18 quarters, 65259 points, 1470 d baseline,
#   29.42 min cadence, 672 ppm rms.
# ppm = (PDCSAP / median - 1) x 1e6. Quarter gaps are left in; the scene fills
#   them with zeros on a regular grid so a plain numpy FFT is enough.
# Published seismology for comparison (Yu et al. 2018, ApJS 236, 42,
#   VizieR J/ApJS/236/42): numax = 74.75 +- 0.63 muHz, Dnu = 6.993 muHz,
#   Teff = 5046 K, M = 1.59 Msun, R = 8.38 Rsun (RGB-corrected).
# Columns: bkjd_day = BJD_TDB - 2454833; flux_ppm is dimensionless x 1e6.
bkjd_day,flux_ppm
855.331421,81.1
855.351855,-102.5
855.372290,-597.1
855.392724,-1095.6
855.413159,-1417.3
855.433593,-1305.3
855.454027,-1325.5
855.474462,-1055.8
855.494896,-793.5
855.515331,-669.0
855.535765,-723.6
855.556200,-836.3
855.576634,-770.3
855.597068,-809.8
855.617503,-965.5
855.637937,-1219.1
855.658372,-1193.6
855.678806,-1039.1
855.699241,-737.4
855.719675,-515.1
855.740109,-103.2
855.760544,124.1
855.780978,-103.5
855.801413,-617.0
855.821847,-1107.9
855.842282,-927.6
855.862716,-530.5
855.883150,-430.2
855.903585,-670.1
855.924019,-955.8
855.944454,-612.2
855.964888,-122.2
855.985322,18.2
856.005757,-115.8
856.026191,-140.3
856.046626,109.7
856.067060,164.9
856.087495,78.8
856.107929,238.2
856.128363,523.2
856.148798,914.5
856.169232,1117.1
856.189667,1087.4
856.210101,1041.9
856.230536,752.1
856.250970,372.3
856.271404,155.2
856.291839,-144.8
856.312273,-248.6
856.332708,109.2
856.353142,640.4
856.373576,922.6
856.394011,892.5
856.414445,706.2
856.434880,264.4
856.455314,-64.2
856.475748,-88.7
856.496183,243.5
856.516617,653.3
856.537052,1031.4
856.557486,1078.7
856.577921,748.8
856.598355,467.3
856.618789,343.0
856.639224,472.7
856.659658,677.7
856.680093,669.4
856.700527,530.6
856.720961,291.8
856.741396,297.4
856.761830,215.2
856.782265,226.0
856.802699,475.6
856.823134,443.5
856.843568,361.2
856.864002,170.0
856.904871,-562.8
856.925306,-634.5
856.945740,-528.3
856.966175,-464.1
856.986609,-420.7
857.007043,-577.8
857.027478,-995.1
857.047912,-1133.8
857.068347,-952.2
857.088781,-482.3
857.109215,-171.5
857.129650,-415.3
857.150084,-934.0
857.170519,-1386.6
857.190953,-1326.2
857.211387,-1291.3
857.231822,-1369.7
857.252256,-1022.9
857.272691,-629.5
857.293125,-454.3
857.313560,-581.9
857.333994,-675.4
857.354428,-881.6
857.374863,-670.1
857.395297,-394.1
857.415732,-225.8
857.436166,-102.3
857.456601,-160.8
857.477035,-220.2
857.497469,-362.8
857.517904,-466.9
857.538338,-348.6
857.558773,-183.7
857.579207,232.1
857.599641,458.4
857.620076,254.4
857.640510,-326.8
857.660945,-861.2
857.681379,-903.0
857.701814,-689.4
857.722248,-226.2
857.742682,362.9
857.763117,792.5
857.783551,546.6
857.803986,127.4
857.824420,-178.9
857.844855,-42.9
857.865289,183.6
857.885723,697.0
857.906158,1092.7
857.926592,915.5
857.947026,524.5
857.967461,207.9
857.987895,294.7
858.008330,653.9
858.028764,915.5
858.049199,808.0
858.069633,696.2
858.090067,492.0
858.110502,490.9
858.130936,653.1
858.151371,896.8
858.171805,1286.1
858.192240,1552.8
858.212674,1385.3
858.233108,937.2
858.253543,525.5
858.273977,125.3
858.294412,178.9
858.314846,436.5
858.335280,506.8
858.355715,558.0
858.376149,368.4
858.396584,14.7
858.417018,-375.1
858.437453,-460.1
858.457887,-456.6
858.478321,-384.7
858.498756,-222.9
858.519190,-44.6
858.539625,-123.5
858.560059,-321.4
858.580494,-257.7
858.600928,-100.8
858.621362,83.7
858.641797,380.0
858.662231,265.8
858.682666,-191.4
858.703100,-303.9
858.723534,-218.1
858.743969,-183.1
858.764403,-194.6
858.784838,-34.4
858.805272,-40.4
858.825706,-227.2
858.846141,-647.4
858.866575,-984.4
858.887010,-1041.1
858.907444,-689.7
858.927878,-461.0
858.948313,-245.9
858.968747,50.4
858.989182,162.8
859.009616,16.8
859.030050,-455.1
859.050485,-1209.7
859.070919,-1637.5
859.091354,-1625.3
859.111788,-1295.2
859.132223,-1008.9
859.152657,-930.4
859.173091,-715.3
859.193526,-512.2
859.213960,-746.8
859.234395,-903.9
859.254829,-968.8
859.275263,-1172.2
859.295698,-1112.0
859.316132,-897.2
859.336567,-623.7
859.357001,-95.7
859.377436,353.6
859.397870,656.8
859.418304,1072.5
859.438739,1129.3
859.459173,1158.0
859.479608,1240.3
859.500042,1380.2
859.520476,1328.6
859.540911,1284.8
859.561345,1435.6
859.581780,1599.9
859.602214,1515.6
859.622649,1183.5
859.643083,718.6
859.663517,417.2
859.683952,269.8
859.704386,239.7
859.724821,405.9
859.745255,792.0
859.765689,1253.8
859.786124,1561.2
859.806558,1755.0
859.826993,1540.8
859.847427,1097.7
859.888296,683.5
859.908730,891.8
859.929165,1072.3
859.949599,1074.6
859.970034,953.6
859.990468,706.3
860.010902,161.8
860.031337,-18.6
860.051771,198.1
860.072206,483.6
860.092640,308.9
860.113074,251.9
860.133509,387.7
860.153943,202.7
860.174378,-81.5
860.194812,-90.9
860.215246,-132.1
860.235681,-241.5
860.256115,-120.5
860.276550,-342.5
860.296984,-401.0
860.317419,-498.1
860.337853,-581.2
860.358287,-458.2
860.378722,-361.0
860.399156,-349.3
860.419591,-361.6
860.440025,-354.9
860.460459,-234.7
860.480894,-177.4
860.501328,-112.1
860.521763,-104.6
860.542197,-135.2
860.562631,-254.1
860.583066,-698.2
860.603500,-1148.7
860.623935,-1247.0
860.644369,-1143.0
860.664803,-1011.1
860.685238,-822.1
860.705672,-595.9
860.726107,-566.7
860.746541,-843.0
860.766975,-1007.6
860.787410,-990.5
860.807844,-519.5
860.828279,69.5
860.848713,567.1
860.869148,874.8
860.889582,634.9
860.910016,195.7
860.930451,-297.7
860.950885,-486.4
860.971320,-11.2
860.991754,1044.3
861.012188,942.8
861.032623,1496.7
861.053057,1142.5
861.073492,310.9
861.093926,-247.8
861.114360,-131.7
861.134795,227.2
861.155229,639.3
861.175664,547.3
861.196098,59.8
861.216532,-221.0
861.236967,-268.9
861.257401,-157.2
861.277836,6.0
861.298270,122.9
861.318704,249.6
861.339139,201.1
861.359573,113.4
861.380008,-67.3
861.400442,248.8
861.420876,711.0
861.441311,967.0
861.461745,670.4
861.482180,449.1
861.502614,510.8
861.523049,550.0
861.543483,856.2
861.563917,1174.9
861.584352,1337.9
861.604786,1336.9
861.625221,1230.8
861.645655,1169.2
861.666089,1102.2
861.686524,871.3
861.706958,679.3
861.727393,566.0
861.747827,639.7
861.768261,563.4
861.788696,428.2
861.809130,342.4
861.829565,481.5
861.849999,593.2
861.870433,509.7
861.890868,493.9
861.911302,461.3
861.931737,289.4
861.952171,239.8
861.972605,-68.0
861.993040,-562.6
862.013474,-797.7
862.033909,-551.5
862.054343,-37.4
862.074777,283.8
862.095212,279.2
862.115646,309.3
862.136081,56.3
862.156515,-182.7
862.176950,-31.2
862.197384,224.2
862.217818,215.8
862.238253,-407.9
862.258687,-1040.4
862.279121,-1376.2
862.299556,-1398.3
862.319990,-1110.1
862.340425,-732.8
862.360859,-356.0
862.381294,-258.8
862.401728,-493.5
862.422162,-970.5
862.442597,-1513.1
862.463031,-1628.2
862.483466,-1255.6
862.503900,-788.4
862.524334,-513.0
862.544769,-245.2
862.565203,20.1
862.585638,439.0
862.606072,706.9
862.626506,618.0
862.646941,477.2
862.667375,281.6
862.687810,-113.7
862.708244,-368.2
862.728678,-839.4
862.749113,-1163.8
862.769547,-1186.1
862.789982,-803.6
862.810416,-267.9
862.830850,181.7
862.871719,-94.0
862.892154,-110.6
862.912588,-9.8
862.933022,160.0
862.953457,432.6
862.973891,659.8
862.994326,796.0
863.014760,940.3
863.035194,929.8
863.055629,883.5
863.076063,722.1
863.096498,642.7
863.116932,904.7
863.137366,864.7
863.157801,878.2
863.178235,993.1
863.198670,908.3
863.219104,741.1
863.239538,435.1
863.259973,119.3
863.280407,166.3
863.300842,39.2
863.321276,-85.9
863.341711,-117.0
863.362145,-3.8
863.382579,55.3
863.403014,131.7
863.423448,345.7
863.443882,483.9
863.464317,594.5
863.484751,877.0
863.505186,869.4
863.525620,726.8
863.546054,611.1
863.566489,507.8
863.586923,309.2
863.607358,203.5
863.627792,131.5
863.648226,188.1
863.668661,-12.6
863.689095,55.1
863.709530,247.6
863.729964,71.2
863.750398,-237.9
863.770833,-495.3
863.791267,-507.3
863.811702,-434.7
863.832136,-379.8
863.852570,-239.9
863.873005,-104.2
863.893439,-11.5
863.913874,-100.9
863.934308,-25.0
863.954742,-188.7
863.975177,-431.2
863.995611,-607.9
864.016046,-613.0
864.036480,-463.8
864.056914,-303.5
864.077349,-68.7
864.097783,69.5
864.118218,-56.4
864.138652,-231.0
864.159086,-160.9
864.179521,-253.7
864.199955,-495.9
864.220390,-620.8
864.240824,-478.6
864.261258,-253.0
864.281693,-353.7
864.302127,-570.6
864.322562,-785.4
864.342996,-1224.5
864.363430,-1436.4
864.383865,-1165.2
864.404299,-647.4
864.424734,-455.9
864.445168,-440.0
864.465602,-485.8
864.486037,-914.6
864.506471,-1069.8
864.526906,-960.8
864.547340,-734.3
864.567774,-526.0
864.588209,-480.0
864.608643,-605.8
864.629078,-750.0
864.649512,-641.9
864.669946,39.3
864.690381,238.3
864.710815,344.8
864.731249,300.8
864.751684,492.5
864.772118,881.4
864.792553,1264.3
864.812987,1595.3
864.833421,1674.3
864.853856,1494.1
864.874290,1168.4
864.894725,1003.5
864.915159,1178.9
864.935593,1552.7
864.956028,1874.9
864.976462,1843.5
864.996897,1559.1
865.017331,1151.4
865.037765,904.9
865.058200,1007.4
865.078634,1360.3
865.099069,1478.1
865.119503,1115.8
865.139937,589.6
865.160372,214.8
865.180806,197.9
865.201241,370.1
865.221675,718.6
865.242109,818.5
865.262544,370.6
865.282978,-98.2
865.303413,-252.0
865.323847,-294.6
865.344281,-268.2
865.364716,-69.3
865.405584,-184.2
865.426019,-393.2
865.446453,-421.4
865.466888,-223.3
865.487322,-12.0
865.507757,37.7
865.528191,-314.7
865.548625,-682.3
865.569060,-801.9
865.589494,-684.4
865.609928,-636.9
865.630363,-443.7
865.650797,-357.0
865.671232,-402.9
865.691666,-644.3
865.712100,-686.8
865.732535,-285.4
865.752969,108.5
865.773404,261.5
865.793838,147.2
865.814272,-36.1
865.855141,-843.0
865.875576,-1046.8
865.896010,-1246.5
865.916444,-1274.0
865.936879,-934.7
865.957313,-469.0
865.977748,-585.2
865.998182,-1023.8
866.018616,-1243.0
866.039051,-1258.7
866.059485,-1245.8
866.079919,-885.2
866.100354,-419.5
866.120788,-244.5
866.141223,-345.2
866.161657,-753.8
866.182091,-1219.2
866.202526,-1018.8
866.222960,-209.5
866.243395,490.2
866.263829,994.3
866.284263,909.0
866.304698,433.1
866.325132,211.2
866.345566,5.6
866.366001,109.3
866.386435,263.7
866.406870,603.6
866.427304,887.0
866.447738,1275.4
866.468173,1397.1
866.488607,1269.3
866.509042,1077.2
866.529476,1061.3
866.549910,1164.1
866.570345,1148.5
866.590779,992.9
866.611214,583.2
866.631648,418.8
866.652082,241.3
866.672517,162.5
866.692951,108.6
866.713386,146.7
866.733820,255.1
866.754254,345.3
866.774689,304.6
866.795123,368.4
866.815557,259.2
866.835992,95.4
866.856426,108.8
866.876861,342.6
866.897295,418.3
866.917729,577.0
866.938164,589.6
866.958598,450.7
866.979033,247.0
866.999467,82.7
867.019901,139.4
867.040336,290.4
867.060770,539.1
867.081204,551.1
867.101639,321.5
867.122073,7.0
867.142508,-104.1
867.162942,-3.1
867.183376,-30.6
867.203811,-74.9
867.224245,-88.3
867.244680,0.1
867.265114,149.3
867.285548,311.1
867.305983,334.0
867.326417,292.8
867.346851,225.8
867.367286,40.4
867.387720,-154.9
867.408155,-128.5
867.428589,-254.9
867.449023,-408.5
867.469458,-584.4
867.489892,-595.6
867.510327,-621.4
867.530761,-796.5
867.551195,-836.3
867.571630,-943.4
867.592064,-1065.6
867.612499,-821.7
867.632933,-348.8
867.653367,-130.7
867.673802,-134.7
867.694236,-440.5
867.714670,-898.4
867.735105,-1306.1
867.755539,-1457.9
867.775974,-1246.9
867.796408,-970.1
867.816842,-801.6
867.837277,-900.2
867.857711,-1035.2
867.878146,-981.3
867.898580,-704.8
867.919014,-229.7
867.939449,116.0
867.959883,28.8
867.980317,-238.1
868.000752,-641.7
868.021186,-1009.7
868.041620,-776.9
868.062055,-169.9
868.082489,110.3
868.102924,156.0
868.123358,-132.2
868.143792,-624.7
868.164227,-945.9
868.184661,-911.5
868.205096,-874.7
868.225530,-547.9
868.245964,-575.3
868.266399,-1089.2
868.286833,-1342.2
868.307267,-1154.7
868.327702,-692.8
868.348136,-66.5
868.368571,492.1
868.389005,784.6
868.409439,682.1
868.429874,546.8
868.450308,467.5
868.470743,460.3
868.491177,552.7
868.511611,341.7
868.532046,161.8
868.552480,73.9
868.572914,212.3
868.593349,408.8
868.613783,247.7
868.634218,92.0
868.654652,183.3
868.675086,550.4
868.695521,773.7
868.715955,662.4
868.736390,567.3
868.756824,135.5
868.777258,-362.2
868.797693,-888.3
868.838561,-1327.9
868.858996,-1134.2
868.879430,-973.5
868.899864,-725.3
868.920299,-455.3
868.940733,-191.2
868.961168,-19.9
868.981602,12.4
869.002036,-38.9
869.022471,-302.9
869.042905,-577.2
869.063339,-551.9
869.083774,-445.7
869.104208,10.8
869.124643,348.1
869.145077,341.7
869.165511,149.0
869.185946,-65.7
869.206380,-139.6
869.226815,-77.2
869.247249,31.6
869.267683,-59.4
869.288118,-510.3
869.308552,-886.5
869.328986,-1230.9
869.349421,-1283.9
869.369855,-1304.3
869.390290,-1294.8
869.410724,-1156.8
869.431158,-1103.1
869.451593,-1021.6
869.472027,-907.6
869.492461,-631.5
869.512896,-587.9
869.533330,-729.1
869.553764,-1075.0
869.574199,-1465.6
869.594633,-1508.2
869.615068,-1146.4
869.635502,-470.0
869.655936,-122.2
869.676371,-39.6
869.696805,-246.8
869.717239,-440.8
869.737674,-426.9
869.758108,-339.2
869.778543,49.6
869.798977,590.3
869.819411,809.0
869.839846,759.7
869.860280,787.5
869.880714,638.0
869.901149,435.1
869.921583,281.1
869.942018,433.3
869.962452,919.6
869.982886,1467.1
870.003321,1737.7
870.023755,1371.5
870.044189,790.2
870.064624,143.6
870.085058,-88.6
870.105493,77.0
870.125927,388.4
870.146361,645.2
870.166796,464.2
870.187230,307.4
870.207664,267.3
870.228099,520.9
870.248533,660.3
870.268968,452.4
870.289402,448.5
870.309836,396.4
870.330271,162.7
870.350705,156.2
870.371139,62.1
870.391574,29.0
870.412008,13.5
870.432443,-3.3
870.452877,-27.5
870.473311,38.7
870.493746,-281.6
870.514180,-669.7
870.534614,-611.4
870.555049,-463.7
870.575483,-207.3
870.595918,-173.2
870.616352,-270.2
870.636786,-302.4
870.657221,-217.8
870.677655,-120.4
870.698089,-82.4
870.738958,203.3
870.759393,38.4
870.779827,163.3
870.800261,180.0
870.820696,115.5
870.841130,-17.5
870.861564,-110.2
870.881999,-72.2
870.902433,48.0
870.922867,296.4
870.943302,191.9
870.963736,-433.3
870.984171,-1038.1
871.004605,-1129.4
871.025039,-902.5
871.045474,-375.3
871.065908,-177.0
871.086342,-370.3
871.106777,-644.4
871.127211,-788.3
871.147645,-816.0
871.168080,-623.8
871.188514,-176.8
871.208949,60.0
871.229383,129.2
871.249817,26.9
871.270252,-173.0
871.290686,-41.8
871.311120,150.3
871.331555,417.6
871.351989,390.9
871.372424,156.4
871.392858,-203.3
871.413292,-424.4
871.433727,-117.7
871.454161,403.4
871.474595,740.1
871.495030,824.3
871.515464,759.2
871.535898,618.8
871.556333,347.6
871.576767,267.1
871.597202,557.3
871.617636,799.9
871.638070,816.8
871.658505,573.2
871.678939,49.2
871.699373,-172.2
871.719808,-36.4
871.740242,-41.8
871.760676,-207.8
871.781111,-142.4
871.821980,455.1
871.842414,911.1
871.862848,897.0
871.883283,514.5
871.903717,30.2
871.924151,-261.5
871.944586,-47.4
871.965020,404.2
871.985455,595.3
872.005889,155.2
872.026323,-436.7
872.046758,-683.8
872.067192,-375.0
872.087626,-35.6
872.108061,241.9
872.128495,660.7
872.148929,886.7
872.169364,857.7
872.189798,628.4
872.210232,531.0
872.230667,294.1
872.251101,356.9
872.271536,354.4
872.291970,319.4
872.312404,341.1
872.332839,223.9
872.353273,121.0
872.394142,229.4
872.414576,-74.4
872.435010,-605.2
872.455445,-1009.9
872.475879,-911.4
872.496314,-777.6
872.516748,-732.6
872.537182,-667.8
872.557617,-679.8
872.578051,-496.5
872.598485,-368.4
872.618920,-355.8
872.639354,-616.6
872.659788,-891.0
872.680223,-1165.6
872.700657,-1095.6
872.721091,-511.7
872.741526,26.7
872.761960,101.2
872.782395,-8.3
872.802829,-224.1
872.823263,-399.9
872.843698,-369.7
872.864132,-31.5
872.884566,277.8
872.905001,358.0
872.925435,149.4
872.945869,-540.2
872.966304,-1342.8
872.986738,-1665.7
873.007173,-1510.3
873.027607,-924.6
873.048041,-311.5
873.068476,-161.0
873.088910,-194.0
873.109344,-98.5
873.129779,249.5
873.150213,233.2
873.170647,-14.8
873.191082,-295.2
873.211516,-535.0
873.231950,-477.2
873.252385,-397.6
873.272819,-229.7
873.293253,-151.9
873.313688,-610.8
873.334122,-1222.6
873.354556,-1387.2
873.374991,-935.6
873.395425,-563.6
873.415860,-260.2
873.436294,70.5
873.456728,191.0
873.477163,-78.7
873.497597,-97.7
873.518031,-48.1
873.538466,-128.9
873.558900,-205.7
873.579334,-87.6
873.599769,89.0
873.620203,284.2
873.640638,850.7
873.661072,1283.0
873.681506,1626.4
873.701941,1652.6
873.722375,1513.8
873.742809,1275.2
873.763244,1034.6
873.783678,1027.9
873.804112,1159.8
873.824547,1129.7
873.844981,968.2
873.865415,761.6
873.885850,495.6
873.906284,257.6
873.926718,45.5
873.947153,-130.2
873.967587,-125.2
873.988022,-193.2
874.008456,-287.5
874.028890,-404.7
874.049325,-446.4
874.069759,-493.5
874.090193,-462.7
874.110628,-412.7
874.784961,233.3
874.805396,-96.1
874.825830,-586.5
874.846264,-773.0
874.866699,-613.6
874.887133,-352.1
874.907567,1.9
874.928002,222.7
874.948436,261.1
874.968870,133.4
874.989305,-170.1
875.009739,-138.8
875.030173,113.8
875.050608,525.7
875.071042,1107.0
875.091476,1632.7
875.111911,1796.2
875.132345,1301.5
875.152779,635.3
875.173214,402.6
875.193648,305.9
875.214082,417.5
875.234517,825.8
875.254951,1062.2
875.275385,817.9
875.295820,457.0
875.316254,192.2
875.336689,391.7
875.357123,577.2
875.377557,739.5
875.397991,803.6
875.418426,985.6
875.438860,991.1
875.459294,843.9
875.479729,926.0
875.500163,912.9
875.520597,895.0
875.541032,1044.3
875.561466,1113.7
875.581901,883.7
875.602335,809.3
875.622769,765.1
875.643204,685.1
875.663638,456.2
875.684072,212.6
875.704507,200.6
875.724941,68.8
875.745375,37.1
875.765810,68.4
875.786244,2.6
875.806678,227.2
875.827113,884.7
875.847547,1355.6
875.867982,1337.1
875.888416,1125.8
875.908850,935.9
875.929285,723.0
875.949719,589.4
875.970153,801.4
875.990588,610.4
876.011022,538.2
876.031456,469.9
876.051890,504.5
876.072325,4.1
876.092759,150.3
876.113193,436.8
876.133628,448.5
876.154062,258.8
876.174496,-2.0
876.194931,-347.4
876.215365,-735.6
876.235800,-833.1
876.256234,-864.9
876.276668,-515.9
876.297103,86.1
876.317537,220.7
876.337971,-228.8
876.358406,-725.3
876.378840,-959.8
876.399274,-1105.2
876.419709,-1002.9
876.440143,-921.5
876.460577,-641.3
876.481012,-363.2
876.501446,-275.3
876.521880,-306.2
876.542315,-321.3
876.562749,-159.3
876.583183,376.6
876.603618,679.9
876.624052,674.0
876.644486,796.0
876.664921,833.2
876.685355,803.5
876.705789,691.9
876.726224,530.2
876.746658,606.2
876.767092,762.9
876.787527,765.2
876.807961,728.0
876.828395,488.9
876.848830,76.3
876.869264,-82.7
876.889698,293.3
876.910133,878.6
876.930567,1115.0
876.951001,1089.7
876.971436,698.1
877.012304,70.2
877.032739,204.9
877.053173,146.3
877.073607,196.6
877.094042,141.6
877.114476,105.3
877.134910,-17.3
877.155345,108.5
877.175779,-7.3
877.196213,-74.1
877.216648,0.7
877.237082,140.5
877.257516,300.3
877.277951,307.6
877.298385,313.2
877.318819,165.7
877.339254,-75.1
877.359688,-243.9
877.380122,0.0
877.400557,56.6
877.420991,53.4
877.441425,-31.8
877.461860,-21.0
877.482294,-74.5
877.502728,-75.2
877.523163,-79.8
877.543597,139.2
877.564031,23.1
877.584466,-430.3
877.604900,-777.4
877.625334,-747.5
877.645769,-559.2
877.666203,-386.8
877.686637,-258.2
877.707072,-442.2
877.727506,-601.7
877.747940,-952.4
877.768375,-1174.7
877.788809,-1059.8
877.809243,-611.8
877.829678,-206.5
877.850112,-110.6
877.870546,-272.3
877.890981,-613.0
877.911415,-985.7
877.931849,-1121.0
877.952284,-776.9
877.993152,-405.0
878.013587,-550.6
878.034021,-913.7
878.054455,-1319.8
878.074890,-1194.0
878.095324,-828.3
878.115758,-366.7
878.136193,-226.4
878.156627,-124.0
878.177061,59.7
878.197495,-6.3
878.217930,-156.5
878.238364,-427.9
878.258798,-544.1
878.279233,-514.6
878.299667,-640.7
878.320101,-608.3
878.340536,-123.4
878.360970,148.8
878.381404,29.3
878.401839,67.0
878.422273,252.8
878.442707,246.4
878.463142,219.0
878.483576,-30.3
878.504010,-122.1
878.524445,48.6
878.544879,195.9
878.565313,165.5
878.585748,-7.9
878.606182,-50.0
878.626616,247.8
878.647051,542.4
878.667485,919.9
878.687919,950.2
878.708354,530.1
878.728788,221.8
878.749222,339.0
878.769657,787.6
878.790091,1013.6
878.810525,814.4
878.830960,594.0
878.851394,631.6
878.871828,675.4
878.892262,831.6
878.912697,992.3
878.933131,1096.7
878.953566,1111.9
878.974000,1316.1
878.994434,1298.0
879.014868,1016.3
879.035303,832.3
879.055737,584.7
879.076171,656.7
879.096606,857.0
879.117040,1007.8
879.137474,782.5
879.157909,623.8
879.178343,178.8
879.198777,-43.0
879.219212,-35.5
879.239646,266.4
879.260080,360.3
879.280515,284.7
879.300949,153.3
879.321383,107.0
879.341818,17.6
879.362252,136.6
879.382686,498.8
879.403121,945.3
879.423555,944.5
879.443989,546.8
879.464424,-28.4
879.484858,-357.1
879.505292,-381.1
879.525726,-308.1
879.546161,-0.7
879.566595,51.7
879.587029,-282.2
879.607464,-671.0
879.627898,-1229.9
879.648332,-1629.5
879.668767,-1299.1
879.689201,-535.9
879.709635,34.6
879.730070,173.8
879.750504,-7.9
879.770938,-388.4
879.791373,-662.1
879.811807,-912.3
879.832241,-1072.5
879.852676,-1009.4
879.873110,-694.2
879.893544,-390.3
879.913979,-427.2
879.934413,-658.5
879.954847,-1121.3
879.995716,-1189.6
880.016150,-924.3
880.036584,-719.0
880.057019,-709.6
880.077453,-905.8
880.097887,-955.0
880.118322,-813.9
880.138756,-604.5
880.159190,-497.3
880.179625,-466.3
880.200059,-387.5
880.220493,-233.7
880.240928,-159.3
880.261362,-106.9
880.281796,-123.2
880.302231,-18.7
880.322665,198.1
880.343099,318.5
880.363533,234.5
880.383968,57.6
880.404402,-333.2
880.424836,-404.3
880.445271,-393.3
880.465705,-56.8
880.486139,398.8
880.506574,544.9
880.527008,254.4
880.547442,5.7
880.567877,-69.7
880.588311,7.0
880.608745,324.2
880.629179,671.3
880.649614,733.3
880.670048,664.5
880.690482,519.2
880.710917,435.4
880.731351,632.4
880.751785,889.4
880.772220,1203.2
880.792654,1265.6
880.813088,871.1
880.833523,191.3
880.853957,-29.1
880.874391,78.8
880.894825,601.3
880.915260,718.7
880.935694,979.9
880.956129,1170.3
880.996997,422.2
881.017431,74.9
881.037866,231.6
881.058300,695.6
881.078734,1057.0
881.099169,1271.7
881.119603,1234.7
881.140037,956.5
881.160472,451.0
881.180906,4.1
881.201340,-268.3
881.221774,-215.5
881.242209,-345.8
881.262643,-681.0
881.283077,-923.2
881.303512,-947.2
881.323946,-1177.4
881.344380,-1304.6
881.364815,-1321.0
881.385249,-1289.8
881.405683,-1235.6
881.426117,-1128.4
881.446552,-1070.5
881.466986,-1342.7
881.487420,-1562.0
881.507855,-1679.8
881.528289,-1503.1
881.548723,-1347.9
881.569158,-1288.4
881.589592,-1160.3
881.610026,-788.0
881.630461,-802.5
881.650895,-1041.9
881.671329,-1087.5
881.691764,-861.5
881.712198,-457.3
881.732632,-287.5
881.753067,-520.6
881.773501,-597.7
881.793935,-665.0
881.814369,-259.3
881.834804,149.8
881.855238,376.6
881.875672,503.9
881.896106,356.7
881.916541,359.4
881.936975,421.3
881.957409,352.0
881.977844,538.0
881.998278,1032.0
882.018712,1514.3
882.039147,1538.5
882.059581,1239.1
882.080015,904.4
882.100450,579.8
882.120884,590.4
882.141318,848.5
882.161752,986.1
882.182187,938.1
882.202621,696.7
882.223055,372.8
882.243490,199.4
882.263924,325.7
882.284358,688.9
882.304793,906.7
882.325227,1040.1
882.345661,1241.4
882.366095,1535.4
882.386530,1610.8
882.406964,1280.3
882.427398,1042.1
882.447833,1039.1
882.468267,1075.5
882.488701,953.7
882.509136,911.1
882.529570,914.8
882.550004,744.5
882.570438,581.0
882.590873,710.4
882.611307,835.3
882.631741,998.9
882.652176,1087.9
882.672610,995.9
882.693044,880.4
882.713478,778.8
882.733913,572.7
882.754347,527.5
882.774781,415.6
882.795216,300.8
882.815650,356.4
882.836084,345.2
882.856519,-10.7
882.876953,-501.3
882.897387,-1025.5
882.917821,-1074.1
882.938256,-656.1
882.979124,-224.7
882.999559,-435.8
883.019993,-640.9
883.040427,-809.0
883.060862,-629.5
883.081296,-694.9
883.101730,-452.6
883.122164,-254.7
883.142599,-200.6
883.163033,-245.7
883.183467,-246.3
883.203902,-611.3
883.224336,-959.0
883.244770,-1134.4
883.265204,-1282.0
883.285639,-1248.9
883.306073,-842.3
883.326507,-895.4
883.346942,-1057.7
883.367376,-1012.4
883.387810,-651.5
883.408245,-73.7
883.428679,484.5
883.449113,900.7
883.469547,1062.3
883.489982,779.6
883.510416,556.3
883.530850,519.8
883.551284,704.2
883.571719,852.0
883.592153,855.1
883.612587,771.9
883.633022,464.3
883.653456,138.0
883.673890,62.1
883.694325,52.1
883.714759,166.2
883.735193,320.3
883.755627,183.0
883.776062,-145.2
883.796496,-546.2
883.816930,-797.2
883.837365,-804.3
883.857799,-625.8
883.878233,-363.0
883.898667,-164.1
883.919102,4.8
883.939536,148.2
883.959970,243.7
883.980405,257.1
884.000839,315.9
884.021273,644.9
884.041707,810.5
884.062142,764.6
884.082576,576.3
884.103010,509.9
884.123445,970.2
884.143879,1147.6
884.164313,933.9
884.184747,581.0
884.205182,415.9
884.225616,139.1
884.246050,118.7
884.266485,507.0
884.286919,765.1
884.307353,1004.9
884.327788,1017.5
884.348222,862.8
884.368656,744.8
884.389090,399.0
884.409525,120.0
884.429959,-106.8
884.450393,222.6
884.470828,774.0
884.491262,964.3
884.511696,991.9
884.532130,741.2
884.552565,156.0
884.572999,-268.6
884.593433,-83.9
884.613867,324.5
884.634302,658.3
884.654736,564.0
884.675170,191.5
884.695605,-626.6
884.716039,-1087.8
884.736473,-1206.9
884.756907,-1159.7
884.777342,-782.8
884.797776,-25.0
884.818210,378.6
884.838645,329.1
884.859079,-158.8
884.879513,-537.1
884.899947,-615.8
884.920382,-255.9
