# Folded radio pulse profiles for three well-known pulsars, Stokes I only.
# Source: European Pulsar Network (EPN) classic database,
#   https://www.jb.man.ac.uk/pulsar/Resources/epn/epndb/
# Downloaded 2026-08-17.
#
# J0534+2200 (Crab / B0531+21) and J0332+5434 (B0329+54): Gould & Lyne 1998,
#   MNRAS 301, 235, Lovell 1.408 GHz (gl98_1408.epn.asc).
# J0835-4510 (Vela / B0833-45): Johnston, Nicastro & Koribalski 1998,
#   MNRAS 297, 108, 1.4985 GHz (jnk98_1498.epn.asc). Vela is southern, so
#   it is not in the Gould & Lyne Lovell set; this is the EPN 1.4 GHz profile.
#
# time_s is seconds from the start of the folded period as stored by EPN.
# period_s is the barycentric period in the EPN header (Pbar) at the
#   observation epoch, not the later ATNF catalogue period.
# Stokes I is the recorded intensity, arbitrary units, baseline not subtracted.
# One row per phase bin. Phase = time_s / period_s (wraps near 1).
jname,bname,frequency_ghz,period_s,time_s,stokes_i,epn_file
J0835-4510,B0833-45,1.4985,0.089321926,0.032100070,0.010006791,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.032797895,0.0088001527,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.033495724,0.011027792,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.034193553,0.0079802573,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.034891378,0.0076863328,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.035589207,0.0092023658,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.036287036,0.0051492984,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.036984861,0.0085990466,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.037682690,0.0058609056,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.038380515,0.0047470857,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.039078344,0.0028133702,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.039776172,0.0021017629,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.040473998,0.0021017629,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.041171826,0.0028133702,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.041869655,-0.00032698351,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.042567480,-0.001750198,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.043265309,-0.00043527156,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.043963138,-0.001750198,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.044660963,-0.0007291963,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.045358792,-0.0027557299,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.046056621,-0.003977838,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.046754446,-0.0050916579,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.047452275,-0.0070253736,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.048150103,-0.0093613015,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.048847929,-0.0080309054,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.049545758,-0.0083403001,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.050243586,-0.0057104472,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.050941411,0.013456539,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.051639240,0.15876365,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.052337069,0.66810429,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.053034894,0.97899926,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.053732723,0.99968231,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.054430552,0.99989885,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.055128377,0.99918729,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.055826206,0.99979061,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.056524035,0.96846438,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.057221860,0.68849337,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.057919688,0.31299678,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.058617517,0.11435007,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.059315342,0.029374884,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.060013171,-0.0043800511,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.060711000,-0.01056794,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.061408825,-0.011078441,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.062106654,-0.010165727,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.062804483,-0.013507187,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.063502312,-0.01330608,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.064200141,-0.0139094,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.064897962,-0.0094541199,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.065595791,-0.0088508008,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.066293620,-0.0087425122,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.066991448,-0.007938087,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.067689277,-0.0076286928,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.068387106,-0.0074275862,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.069084927,-0.0058032651,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.069782756,-0.0027557299,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.070480585,-0.0034673372,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.071178414,-0.0041789445,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.071876243,-0.0015490915,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.072574072,0.0012973374,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.073271893,-1.7589053e-05,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.073969722,-0.00043527156,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.074667551,-0.00093030272,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.075365379,0.00027633569,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.076063208,0.0016995502,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.076761030,-0.00052808988,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.077458859,0.0024111574,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.078156687,0.0023028695,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.078854516,0.00047744208,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.079552345,0.0048399037,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.080250174,0.0024111574,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.080947995,0.0039271903,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.081645824,0.0045305095,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.082343653,0.0037260838,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.083041482,0.0037260838,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.083739310,0.0038343719,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.084437139,0.0048399037,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.085134961,0.0061548301,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.085832790,0.005551511,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.086530618,0.0046387976,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.087228447,0.005551511,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.087926276,0.0060620122,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.088624105,0.0064642248,B0833-45/jnk98_1498.epn.asc
J0835-4510,B0833-45,1.4985,0.089321926,0.089321926,0.0058609056,B0833-45/jnk98_1498.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.001482000,-2.7521405,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.002964000,-2.7521405,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.004446000,-2.7521405,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.005928000,-2.7521405,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.007410000,-2.7521405,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.008892000,-2.7521405,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.010374000,-1.531961,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.011856000,-0.31178129,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.013338000,0.90839839,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.014820000,-2.7521405,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.016302001,-2.7521405,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.017783999,-3.9723203,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.019266000,-1.531961,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.020748001,0.90839839,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.022229999,-0.31178129,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.023712000,-1.531961,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.025194001,-1.531961,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.026675999,-1.531961,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.028158000,-1.531961,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.029640000,-0.31178129,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.031122001,0.90839839,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.032604002,2.3028894,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.034086000,0.90839839,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.035567999,-0.31178129,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.037050001,0.90839839,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.038532000,-0.31178129,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.040013999,-1.531961,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.041496001,-0.31178129,B0329+54/gl98_1408.epn.asc
J0332+5434,B0329+54,1.4080,0.714518664,0.042978000,-0.31178129,B0329+54/gl98_1408.epn.asc
