# TESS Sector 70 light curve for TRAPPIST-1 (TIC 278892590, T = 13.85).
# Source: MAST / TESS SPOC 2-minute PDCSAP via lightkurve search_lightcurve(
#   'TRAPPIST-1', mission='TESS', exptime=120).
# relative_flux = PDCSAP / median. detrended_flux = lightkurve flatten(
#   window_length=241 cadences ~ 8 h, polyorder=2, niters=3, sigma=3) / median;
#   the 8 h window is far longer than the 36 min transit, so transits survive.
# Flares and the mid-sector downlink gap are left in — both are real.
# Point-to-point scatter is 1.37%, so a single 0.95% transit is
#   invisible; folding on the period is what reveals it.
# TRAPPIST-1 b ephemeris measured from THIS light curve by box-least-squares
#   (astropy BoxLeastSquares, no catalog input): period 1.510919 d,
#   mid-transit 3209.809538 BTJD, duration 30.0 min, 13 transits observed.
#   Published period for comparison: 1.510826 d.
# Columns: btjd_day = BJD_TDB - 2457000; fluxes are dimensionless.
btjd_day,relative_flux,detrended_flux
3227.222053,0.980027,0.981110
3227.223442,0.988561,0.989551
3227.224831,1.010767,1.011764
3227.226219,0.989335,0.990332
3227.227608,0.987141,0.987836
3227.228997,0.986236,0.987074
3227.230386,0.997483,0.998249
3227.231775,1.002588,1.003494
3227.233164,0.990790,0.991615
3227.234552,1.006484,1.007348
3227.235941,1.040070,1.040974
3227.237330,0.975173,0.976031
3227.238719,0.993766,0.994643
3227.240108,1.005947,1.006807
3227.241496,0.983876,0.984681
3227.242885,1.023621,1.024270
3227.244274,1.006749,1.007223
3227.245663,0.990142,0.990621
3227.247052,0.993514,0.993901
3227.248440,1.016501,1.016717
3227.249829,1.005816,1.006135
3227.251218,1.008483,1.008717
3227.252607,1.009980,1.010219
3227.253996,1.027968,1.028320
3227.255385,1.001967,1.002009
3227.256773,1.004235,1.004360
3227.258162,0.999761,0.999876
3227.259551,1.017416,1.017423
3227.260940,0.997058,0.996959
3227.262329,0.984605,0.984550
3227.263717,1.016197,1.015917
3227.265106,0.982855,0.982469
3227.266495,1.008162,1.007859
3227.267884,1.008667,1.008376
3227.269273,0.991191,0.990825
3227.270662,0.959148,0.958770
3227.272050,0.978046,0.977637
3227.273439,1.008428,1.008059
3227.274828,0.990380,0.990225
3227.276217,1.012697,1.012599
3227.277606,0.999023,0.998937
3227.278994,1.028726,1.028444
3227.280383,1.024525,1.024200
3227.281772,1.007391,1.007029
3227.283161,1.003112,1.002709
3227.284550,1.001174,1.000730
3227.285938,0.987253,0.986774
3227.287327,1.012011,1.011479
3227.288716,1.015822,1.015247
3227.290105,1.001121,1.000514
3227.291494,0.997405,0.996760
3227.292883,1.002444,1.001757
3227.294271,0.996342,0.995620
3227.295660,0.984151,0.983400
3227.297049,1.000000,0.999199
3227.298438,1.011113,1.010264
3227.299827,1.006579,1.005697
3227.301215,0.990333,0.989428
3227.302604,1.023946,1.022972
3227.303993,1.022363,1.021354
3227.305382,1.021446,1.020401
3227.306771,1.011947,1.010875
3227.308160,0.990862,0.989778
3227.309548,0.996624,0.995499
3227.310937,0.977780,0.976643
3227.312326,0.999389,0.998192
3227.313715,0.994920,0.993694
3227.315104,0.990659,0.989406
3227.316492,0.961818,0.960569
3227.317881,1.006618,1.005279
3227.319270,1.007016,1.005644
3227.320659,1.003495,1.002095
3227.322048,1.015558,1.014109
3227.323436,1.005585,1.004119
3227.324825,0.990802,0.989327
3227.326214,0.991730,0.990223
3227.327603,1.009745,1.008181
3227.328992,0.992170,0.990603
3227.330381,1.003225,1.001611
3227.331769,1.005767,1.004120
3227.333158,0.991194,0.989543
3227.334547,0.978643,0.976986
3227.335936,1.026667,1.024900
3227.337325,1.011963,1.010192
3227.338713,1.017664,1.015856
3227.340102,1.007415,1.005598
3227.341491,1.032038,1.030150
3227.342880,0.990587,0.988749
3227.344269,0.982241,0.980393
3227.345657,1.020694,1.018748
3227.347046,0.974206,0.972324
3227.348435,1.001728,0.999769
3227.349824,1.010047,1.008047
3227.351213,1.000072,0.998068
3227.352602,0.996620,0.994600
3227.353990,1.002410,1.000354
3227.355379,0.991863,0.989807
3227.356768,0.973410,0.971371
3227.358157,1.004473,1.002346
3227.359546,1.010333,1.008172
3227.360934,0.985173,0.983045
3227.362323,0.996384,0.994211
3227.363712,1.017166,1.014927
3227.365101,0.993232,0.991026
3227.366490,1.001471,0.999227
3227.367879,0.995512,0.993262
3227.369267,0.981628,0.979391
3227.370656,1.008663,1.006345
3227.372045,1.010700,1.008359
3227.373434,0.978276,0.975992
3227.374823,0.993134,0.990799
3227.376211,0.989472,0.987128
3227.377600,0.979380,0.977043
3227.378989,0.999986,0.997585
3227.380378,0.998286,0.995872
3227.381767,0.994205,0.991786
3227.383155,1.002412,0.999958
3227.384544,0.999212,0.996751
3227.385933,1.019505,1.016978
3227.387322,1.013655,1.011129
3227.388711,0.979933,0.977478
3227.390100,1.016522,1.013961
3227.391488,0.992848,0.990334
3227.392877,0.998992,0.996450
3227.394266,1.018436,1.015832
3227.395655,1.015047,1.012439
3227.397044,0.972660,0.970150
3227.398432,1.007325,1.004714
3227.399821,1.018445,1.015794
3227.401210,1.021406,1.018737
3227.402599,0.992461,0.989857
3227.403988,0.997537,0.994910
3227.405377,1.004138,1.001484
3227.406765,0.993444,0.990810
3227.408154,0.995846,0.993196
3227.409543,0.996775,0.994115
3227.410932,0.989249,0.986601
3227.412321,0.989884,0.987227
3227.413709,1.015836,1.013102
3227.415098,1.007568,1.004849
3227.416487,0.989434,0.986758
3227.417876,1.026451,1.023669
3227.419265,1.010132,1.007388
3227.420653,0.998244,0.995527
3227.422042,1.027444,1.024643
3227.423431,0.964062,0.961430
3227.424820,1.011457,1.008691
3227.426209,1.006962,1.004204
3227.427598,1.001527,0.998781
3227.428986,0.999048,0.996305
3227.430375,1.016856,1.014062
3227.431764,0.987501,0.984785
3227.433153,1.004001,1.001238
3227.434542,1.013124,1.010334
3227.435930,1.003431,1.000666
3227.437319,0.994737,0.991995
3227.438708,1.006332,1.003558
3227.440097,1.016129,1.013327
3227.441486,1.024276,1.021452
3227.442875,1.003650,1.000884
3227.444263,1.014154,1.011360
3227.445652,1.002421,0.999660
3227.660918,0.988896,0.996419
3227.662307,0.979373,0.986757
3227.663696,1.005424,1.012936
3227.665085,0.981312,0.988579
3227.666474,0.993243,1.000532
3227.667862,1.021369,1.028797
3227.669251,0.996765,1.003949
3227.670640,0.991986,0.999071
3227.672029,0.978802,0.985729
3227.673418,1.023477,1.030655
3227.674806,1.003571,1.010545
3227.676195,1.006911,1.013845
3227.677584,0.985762,0.992488
3227.678973,0.986030,0.992697
3227.680362,0.987369,0.993984
3227.681751,0.987966,0.994525
3227.683139,0.982035,0.988495
3227.684528,0.989406,0.995854
3227.685917,0.992156,0.998563
3227.687306,0.997497,1.003879
3227.688695,1.009678,1.016078
3227.690083,0.963699,0.969751
3227.691472,1.013874,1.020182
3227.692861,1.005528,1.011727
3227.694250,0.971135,0.977067
3227.695639,0.990562,0.996556
3227.697027,0.999298,1.005288
3227.698416,0.993002,0.998899
3227.699805,0.986812,0.992618
3227.701194,0.985583,0.991328
3227.702583,1.002242,1.008030
3227.703972,0.992929,0.998609
3227.705360,0.992113,0.997736
3227.706749,0.975425,0.980902
3227.708138,1.020299,1.025974
3227.709527,1.004113,1.009645
3227.710916,0.984759,0.990134
3227.712304,0.992353,0.997719
3227.713693,0.954729,0.959844
3227.715082,0.990318,0.995573
3227.716471,1.002643,1.007914
3227.717860,0.963880,0.968899
3227.719248,0.997970,1.003119
3227.720637,1.015395,1.020585
3227.722026,0.997690,1.002741
3227.723415,0.990064,0.995030
3227.724804,1.006210,1.011210
3227.726193,0.997014,1.001922
3227.727581,0.974865,0.979619
3227.728970,1.001148,1.005984
3227.730359,0.988630,0.993361
3227.731748,0.984291,0.988958
3227.733137,1.004509,1.009227
3227.734525,0.991645,0.996260
3227.735914,0.992021,0.996594
3227.737303,0.997505,1.002061
3227.738692,0.997412,1.001925
3227.740081,1.015288,1.019840
3227.741469,0.999846,1.004287
3227.742858,0.992247,0.996614
3227.744247,0.992332,0.996659
3227.745636,0.970758,0.974952
3227.747025,1.003289,1.007584
3227.748414,1.004458,1.008719
3227.749802,0.999465,1.003666
3227.751191,1.022742,1.027002
3227.752580,0.982618,0.986674
3227.753969,1.005749,1.009863
3227.755358,1.018653,1.022782
3227.756746,1.004100,1.008134
3227.758135,1.011443,1.015470
3227.759524,0.976672,0.980526
3227.760913,0.980061,0.983894
3227.762302,1.001266,1.005148
3227.763691,0.991567,0.995377
3227.765079,0.999692,1.003501
3227.766468,0.984768,0.988487
3227.767857,0.986616,0.990310
3227.769246,0.994756,0.998448
3227.770635,0.994624,0.998284
3227.772023,1.008611,1.012291
3227.773412,0.992964,0.996556
3227.774801,1.006794,1.010406
3227.776190,1.008648,1.012237
3227.777579,0.999688,1.003215
3227.778967,0.980274,0.983705
3227.780356,1.009614,1.013118
3227.781745,0.996624,1.000055
3227.783134,0.980299,0.983647
3227.784523,1.017124,1.020570
3227.785912,0.988674,0.991998
3227.787300,0.996341,0.999664
3227.788689,0.976662,0.979895
3227.790078,0.986653,0.989894
3227.791467,1.002399,1.005666
3227.792856,0.996833,1.000058
3227.794244,0.978949,0.982092
3227.795633,1.008556,1.011771
3227.797022,0.983096,0.986208
3227.798411,0.979106,0.982183
3227.799800,0.994982,0.998086
3227.801188,0.990542,0.993611
3227.802577,1.002934,1.006020
3227.803966,0.994642,0.997682
3227.805355,0.986718,0.989714
3227.806744,1.020673,1.023752
3227.808133,0.977515,0.980445
3227.809521,0.997175,1.000145
3227.810910,0.973104,0.975985
3227.812299,1.011787,1.014764
3227.813688,0.988807,0.991699
3227.815077,0.997550,1.000450
3227.816465,0.981125,0.983961
3227.817854,0.986420,0.989256
3227.819243,0.991194,0.994028
3227.820632,0.992133,0.994954
3227.822021,1.002716,1.005553
3227.823409,1.002642,1.005464
3227.824798,1.033973,1.036870
3227.826187,0.995441,0.998216
3227.827576,1.015310,1.018127
3227.828965,1.017559,1.020485
3227.830354,0.997763,1.000700
3227.831742,0.996864,0.999615
3227.833131,1.019310,1.022209
3227.834520,0.970205,0.972955
3227.835909,1.018835,1.021593
3227.837298,0.993762,0.996420
3227.838686,1.003988,1.006750
3227.840075,1.016143,1.019018
3227.841464,1.012162,1.014918
3227.842853,1.028299,1.030995
3227.844242,1.002634,1.005020
3227.845630,0.988636,0.991121
3227.847019,0.985852,0.988311
3227.848408,0.991290,0.993786
3227.849797,1.008458,1.010933
3227.851186,0.966527,0.968910
3227.852575,1.022378,1.024973
3227.853963,0.990430,0.993150
3227.855352,0.983324,0.986211
3227.856741,0.969375,0.972079
3227.858130,1.017211,1.020298
3227.859519,0.979380,0.982228
3227.860907,0.990537,0.993396
3227.862296,1.011975,1.015026
3227.863685,0.981342,0.984302
3227.865074,1.003159,1.006270
3227.866463,0.992682,0.995665
3227.867852,0.994944,0.997858
3227.869240,0.986382,0.989247
3227.870629,1.024774,1.027630
3227.872018,1.020570,1.023555
3227.873407,0.979220,0.981996
3227.874796,1.013977,1.017020
3227.876184,0.996341,0.999135
3227.877573,1.010020,1.012743
3227.878962,1.010130,1.012900
3227.880351,1.001730,1.004457
3227.881740,1.033875,1.037106
3227.883128,0.997589,1.000734
3227.884517,1.010355,1.013421
3227.885906,0.976510,0.979686
3227.887295,0.973829,0.976933
3227.888684,0.986953,0.990017
3227.890073,0.979100,0.982245
3227.891461,1.007358,1.010675
3227.892850,1.000709,1.003950
3227.894239,1.001759,1.004950
3227.895628,0.997136,1.000545
3227.897017,1.002784,1.006129
3227.898405,1.011350,1.014729
3227.899794,1.010486,1.013925
3227.901183,1.001608,1.005018
3227.902572,1.004629,1.008027
3227.903961,0.990584,0.993880
3227.905349,0.974388,0.977616
3227.906738,0.986133,0.989444
3227.908127,1.013515,1.016773
3227.909516,0.984249,0.987362
3227.910905,0.998040,1.001248
3227.912294,1.005169,1.008440
3227.913682,0.969234,0.972623
3227.915071,1.000551,1.004092
3227.916460,1.002839,1.006188
3227.917849,1.000712,1.003961
3227.919238,1.003201,1.006205
3227.920626,0.996138,0.999107
3227.922015,0.989981,0.992814
3227.923404,1.002678,1.005489
3227.924793,0.976449,0.979138
3227.926182,1.003599,1.006084
3227.927570,0.994067,0.996605
3227.928959,0.999873,1.002593
3227.930348,0.980517,0.983082
3227.931737,1.009901,1.012478
3227.933126,0.988602,0.991154
3227.934515,1.001964,1.004726
3227.935903,0.982860,0.985575
3227.937292,0.989133,0.991859
3227.938681,0.966037,0.968649
3227.940070,0.982482,0.985053
3227.941459,0.969795,0.972341
3227.942847,1.001159,1.003662
3227.944236,0.973209,0.975523
3227.945625,0.972388,0.974624
3227.947014,0.998223,1.000725
3227.948403,0.980411,0.982749
3227.949791,0.965264,0.967325
3227.951180,0.986559,0.988813
3227.952569,0.999770,1.001949
3227.953958,0.992269,0.994451
3227.955347,1.016925,1.019162
3227.956736,0.998758,1.001011
3227.958124,1.008783,1.011079
3227.959513,1.003907,1.006163
3227.960902,1.004465,1.006742
3227.962291,1.014683,1.016969
3227.963680,1.028924,1.031192
3227.965068,0.995690,0.998033
3227.966457,0.990453,0.992833
3227.967846,1.011225,1.013565
3227.969235,1.001349,1.003728
3227.970624,1.012999,1.015368
3227.972012,0.997616,0.999902
3227.973401,0.998092,1.000371
3227.974790,0.995561,0.997848
3227.976179,0.999739,1.002182
3227.977568,0.988833,0.991144
3227.978957,1.018974,1.021395
3227.980345,0.985535,0.987720
3227.981734,0.995229,0.997398
3227.983123,0.985291,0.987392
3227.984512,0.990128,0.992183
3227.985901,0.974720,0.976792
3227.987289,1.014771,1.017038
3227.988678,1.001065,1.003325
3227.990067,0.991415,0.993696
3227.991456,1.003624,1.006000
3227.992845,1.005592,1.007696
3227.994233,0.988302,0.990396
3227.995622,1.010109,1.012194
3227.997011,0.995414,0.997462
3227.998400,0.980383,0.982408
3227.999789,0.999152,1.001183
3228.001178,0.995410,0.997297
3228.002566,1.005485,1.007441
3228.003955,0.996772,0.998440
3228.005344,1.009664,1.011298
3228.006733,0.996675,0.998203
3228.008122,1.012250,1.013651
3228.009510,0.994330,0.995689
3228.010899,0.974983,0.975993
3228.012288,1.013813,1.014791
3228.013677,0.989564,0.990494
3228.015066,0.997128,0.998151
3228.016454,0.983279,0.984271
3228.017843,0.988261,0.988936
3228.019232,1.005147,1.005967
3228.020621,1.030351,1.031036
3228.022010,1.033990,1.034756
3228.023399,0.993532,0.994308
3228.024787,1.009867,1.010859
3228.026176,1.000681,1.001483
3228.027565,1.009982,1.010954
3228.028954,0.999582,1.000580
3228.030343,0.998326,0.999247
3228.031731,1.020735,1.021885
3228.033120,0.985707,0.986783
3228.034509,0.981827,0.983013
3228.035898,0.988215,0.989392
3228.037287,0.989185,0.990458
3228.038675,1.021277,1.022417
3228.040064,0.984199,0.985258
3228.041453,1.007662,1.008640
3228.042842,0.994825,0.995596
3228.044231,0.993367,0.994267
3228.045620,0.998464,0.999201
3228.047008,0.995219,0.995911
3228.048397,1.024608,1.025239
3228.049786,0.999882,1.000060
3228.051175,0.988791,0.988968
3228.052564,1.003102,1.003170
3228.053952,0.991297,0.991427
3228.055341,1.006398,1.006553
3228.056730,1.020051,1.020172
3228.058119,1.008771,1.009016
3228.059508,1.003785,1.003763
3228.060897,0.994944,0.994881
3228.062285,1.018412,1.018199
3228.063674,0.994182,0.993851
3228.065063,0.995667,0.995276
3228.066452,0.999719,0.999225
3228.067841,1.010504,1.009843
3228.069229,0.994146,0.993589
3228.070618,0.988806,0.988040
3228.072007,1.000466,0.999535
3228.073396,1.010068,1.009270
3228.074785,0.998619,0.997920
3228.076173,0.998315,0.997480
3228.077562,1.007366,1.006695
3228.078951,1.005491,1.004717
3228.080340,1.016181,1.015278
3228.081729,1.017201,1.016394
3228.083118,0.980199,0.979269
3228.084506,0.991665,0.990712
3228.085895,0.989709,0.988728
3228.087284,0.987687,0.986541
3228.088673,0.993440,0.992224
3228.090062,1.016886,1.015740
3228.091450,1.004923,1.003891
3228.092839,0.975892,0.974969
3228.094228,0.997134,0.996020
3228.095617,1.014697,1.013484
3228.097006,0.992293,0.990960
3228.098394,0.988473,0.987374
3228.099783,1.012000,1.010766
3228.101172,1.020538,1.019464
3228.102561,0.995397,0.994136
3228.103950,1.001284,1.000028
3228.105339,0.993455,0.992087
3228.106727,1.002234,1.001081
3228.108116,1.002152,1.001170
3228.109505,0.994716,0.994056
3228.110894,0.997154,0.996466
3228.112283,0.995665,0.995065
3228.113671,1.021896,1.021395
3228.115060,0.998918,0.998451
3228.116449,0.965225,0.964978
3228.117838,1.011876,1.011780
3228.119227,1.008422,1.008377
3228.120615,1.000379,1.000403
3228.122004,1.005264,1.005234
3228.123393,0.993642,0.993373
3228.124782,0.997520,0.997304
3228.126171,1.005142,1.004932
3228.127560,1.007722,1.007516
3228.128948,0.983801,0.983607
3228.130337,1.007823,1.007630
3228.131726,1.014309,1.013984
3228.133115,0.994013,0.993796
3228.134504,0.986866,0.986698
3228.135892,1.006223,1.005854
3228.137281,1.003068,1.002732
3228.138670,0.993023,0.992646
3228.140059,0.990729,0.990445
3228.141448,1.028953,1.028716
3228.142836,1.007649,1.007382
3228.144225,0.986623,0.986431
3228.145614,0.984619,0.984461
3228.147003,0.990875,0.990643
3228.148392,0.986978,0.986691
3228.149781,0.993684,0.993431
3228.151169,0.974860,0.974701
3228.152558,0.995783,0.995616
3228.153947,1.009879,1.009842
3228.155336,0.997015,0.996918
3228.156725,1.011073,1.010869
3228.158113,1.015446,1.015260
3228.159502,0.993171,0.992883
3228.160891,1.003444,1.003100
3228.162280,1.011109,1.010869
3228.163669,1.022427,1.022232
3228.165057,1.005899,1.005645
3228.166446,0.998666,0.998617
3228.167835,1.005169,1.005126
3228.169224,0.985387,0.985380
3228.170613,0.981799,0.981691
3228.172002,0.991295,0.991122
3228.173390,0.996498,0.996335
3228.174779,0.998922,0.998776
3228.176168,1.017065,1.016934
3228.177557,0.983901,0.983679
3228.178946,1.000246,1.000329
3228.180334,0.993614,0.993509
3228.181723,1.008174,1.008229
3228.183112,0.996855,0.997011
3228.184501,0.964096,0.964286
3228.185890,0.994265,0.994492
3228.187278,1.004334,1.004421
3228.188667,1.009672,1.009518
3228.190056,0.996571,0.996230
3228.191445,1.007568,1.007348
3228.192834,0.994274,0.993854
3228.194223,1.011270,1.010888
3228.195611,1.002015,1.001505
3228.197000,1.005953,1.005386
3228.198389,1.020787,1.020075
3228.199778,1.004595,1.003842
3228.201167,1.018806,1.018162
3228.202555,0.999882,0.999295
3228.203944,1.009417,1.008966
3228.205333,1.005619,1.005399
3228.206722,1.024189,1.023904
3228.208111,0.972087,0.971861
3228.209499,0.991682,0.991426
3228.210888,1.027439,1.027299
3228.212277,0.993491,0.993437
3228.213666,1.014499,1.014320
3228.215055,1.000740,1.000589
3228.216444,0.975715,0.975326
3228.217832,1.010479,1.009962
3228.219221,1.005688,1.005339
3228.220610,0.999918,0.999492
3228.221999,0.989633,0.989358
3228.223388,0.992130,0.991866
3228.224776,1.009383,1.008977
3228.226165,0.974814,0.974477
3228.227554,1.003601,1.003282
3228.228943,0.988075,0.987807
3228.230332,0.986476,0.986218
3228.231720,1.002395,1.002106
3228.233109,1.004602,1.004397
3228.234498,0.994902,0.994732
3228.235887,1.027578,1.027239
3228.237276,0.981736,0.981595
3228.238665,0.976168,0.975985
3228.240053,1.006536,1.006385
3228.241442,1.009779,1.009614
3228.242831,1.001065,1.000847
3228.244220,1.021685,1.021478
3228.245609,0.991504,0.991280
3228.246997,0.996003,0.995678
3228.248386,0.993874,0.993370
3228.249775,0.983821,0.983216
3228.251164,1.009388,1.008882
3228.252553,1.004554,1.004046
3228.253941,0.984635,0.984142
3228.255330,0.994171,0.993875
3228.256719,1.014133,1.013730
3228.258108,1.027832,1.027284
3228.259497,0.998710,0.998245
3228.260885,0.984890,0.984625
3228.262274,0.989574,0.989283
3228.263663,0.983720,0.983237
3228.265052,1.025201,1.024660
3228.266441,1.000178,0.999674
3228.267830,1.023826,1.023136
3228.269218,0.975682,0.975004
3228.270607,0.992156,0.991520
3228.271996,0.975665,0.975134
3228.273385,1.007223,1.006768
3228.274774,1.014391,1.013848
3228.276162,1.024821,1.024332
3228.277551,1.000983,1.000585
3228.278940,0.990883,0.990576
3228.280329,0.992543,0.992294
3228.281718,1.003249,1.002871
3228.283106,1.015671,1.015240
3228.284495,0.991430,0.991265
3228.285884,0.993679,0.993361
3228.287273,1.009473,1.009019
3228.288662,0.982123,0.981647
3228.290051,0.975957,0.975407
3228.291439,1.004980,1.004526
3228.292828,1.008179,1.007774
3228.294217,1.003232,1.002862
3228.295606,1.004619,1.004243
3228.296995,1.015270,1.015063
3228.298383,1.009402,1.009199
3228.299772,1.014252,1.014027
3228.301161,1.000427,1.000397
3228.302550,0.981474,0.981436
3228.303939,1.008288,1.008036
3228.305327,1.008287,1.008095
3228.306716,1.015815,1.015667
3228.308105,1.010866,1.010834
3228.309494,0.993696,0.993345
3228.310883,1.014636,1.014187
3228.312272,0.998288,0.997895
3228.313660,1.011136,1.010751
3228.315049,0.980473,0.980060
3228.316438,1.004427,1.004097
3228.317827,1.002912,1.002759
3228.319216,0.991914,0.992009
3228.320604,0.997229,0.997472
3228.321993,1.006231,1.006512
3228.323382,0.985729,0.986140
3228.324771,0.995306,0.995858
3228.326160,0.986690,0.987128
3228.327548,0.997328,0.997861
3228.328937,1.005381,1.005977
3228.330326,1.018128,1.018590
3228.331715,0.986268,0.986671
3228.333104,1.013227,1.013661
3228.334493,1.000241,1.000522
3228.335881,1.000982,1.001337
3228.337270,0.988621,0.989017
3228.338659,0.985752,0.986262
3228.340048,1.010568,1.011046
3228.341437,0.999028,0.999656
3228.342825,1.015017,1.015582
3228.344214,0.978730,0.979263
3228.345603,1.023931,1.024723
3228.346992,0.982771,0.983439
3228.348381,1.014691,1.015420
3228.349769,1.012877,1.013644
3228.351158,0.988831,0.989441
3228.352547,0.991415,0.992259
3228.353936,0.979646,0.980459
3228.355325,0.989259,0.990147
3228.356714,1.002073,1.002939
3228.358102,1.012649,1.013681
3228.359491,0.976361,0.977352
3228.360880,1.006960,1.007914
3228.362269,0.988160,0.988960
3228.363658,0.989669,0.990411
3228.365046,0.974959,0.975732
3228.366435,1.010504,1.011311
3228.367824,1.003501,1.004357
3228.369213,0.986884,0.987537
3228.370602,1.007691,1.008384
3228.371990,1.023321,1.023994
3228.373379,1.009848,1.010484
3228.374768,0.990002,0.990407
3228.376157,1.001487,1.002087
3228.377546,1.012541,1.013141
3228.378935,1.004930,1.005412
3228.380323,0.976720,0.977158
3228.381712,0.996503,0.996800
3228.383101,0.981945,0.982251
3228.384490,0.978609,0.978913
3228.385879,1.011616,1.011837
3228.387267,0.986507,0.986801
3228.388656,1.011220,1.011493
3228.390045,1.004568,1.004801
3228.391434,0.995012,0.995298
3228.392823,1.015551,1.015636
3228.394211,1.006828,1.007015
3228.395600,1.001041,1.001291
3228.396989,1.019225,1.019534
3228.398378,0.989654,0.989919
3228.399767,1.008793,1.009179
3228.401156,1.004752,1.005106
3228.402544,0.984625,0.985015
3228.403933,1.024170,1.024550
3228.405322,0.981639,0.981965
3228.406711,1.005599,1.006139
3228.408100,1.007795,1.008548
3228.409488,0.989926,0.990531
3228.410877,1.000285,1.000916
3228.412266,1.003677,1.004330
3228.413655,0.989397,0.989965
3228.415044,0.987029,0.987667
3228.416432,1.000529,1.001206
3228.417821,0.998867,0.999647
3228.419210,0.990574,0.991395
3228.420599,0.989510,0.990381
3228.421988,1.018891,1.019859
3228.423377,0.975353,0.976436
3228.424765,0.992821,0.993910
3228.426154,1.014132,1.014979
3228.427543,1.005900,1.006721
3228.428932,0.990885,0.991902
3228.430321,0.980512,0.981691
3228.431709,0.983114,0.984408
3228.433098,0.988165,0.989385
3228.434487,0.979929,0.981227
3228.435876,1.013000,1.014377
3228.437265,1.000585,1.002062
3228.438653,1.013641,1.015236
3228.440042,1.005489,1.007189
3228.441431,0.985670,0.987270
3228.442820,1.008398,1.010008
3228.444209,1.004528,1.006044
3228.445597,1.008473,1.010168
3228.446986,1.002479,1.004402
3228.448375,0.999445,1.001660
3228.449764,0.989339,0.991551
3228.451153,1.003875,1.006088
3228.452542,0.983723,0.986018
3228.453930,0.983729,0.986130
3228.455319,0.990823,0.993203
3228.456708,0.988177,0.990627
3228.458097,1.007244,1.009880
3228.459486,1.001338,1.003923
3228.460874,1.006285,1.008895
3228.462263,1.003381,1.006253
3228.463652,1.007791,1.010659
3228.465041,1.004958,1.007858
3228.466430,1.008395,1.011096
3228.467818,1.023250,1.026047
3228.469207,0.983523,0.986237
3228.470596,0.969375,0.972192
3228.471985,1.009554,1.012559
3228.473374,0.997160,1.000106
3228.474763,1.005777,1.008681
3228.476151,0.973897,0.976697
3228.477540,0.990187,0.993125
3228.478929,0.990785,0.993524
3228.480318,0.982084,0.984866
3228.481707,0.978296,0.981054
3228.483095,0.994932,0.997887
3228.484484,1.014949,1.017882
3228.485873,1.007695,1.010637
3228.487262,1.012031,1.015119
3228.488651,1.008877,1.012183
3228.490039,1.013005,1.016431
3228.491428,1.028143,1.031640
3228.492817,0.993505,0.996912
3228.494206,1.003853,1.007539
3228.495595,1.009269,1.013008
3228.496984,0.985369,0.989074
3228.498372,1.012644,1.016306
3228.499761,1.007249,1.011105
3228.501150,0.973121,0.976731
3228.502539,1.015100,1.018908
3228.503928,0.990532,0.994327
3228.505316,0.997665,1.001678
3228.506705,0.980231,0.984294
3228.508094,1.017141,1.021245
3228.509483,0.983217,0.987150
3228.510872,1.011210,1.015092
3228.512260,1.017388,1.021526
3228.513649,0.981476,0.985350
3228.515038,0.995732,0.999822
3228.516427,1.010480,1.014600
3228.517816,0.970082,0.974036
3228.519205,0.995957,1.000164
3228.520593,0.983817,0.987999
3228.521982,1.008216,1.012439
3228.523371,0.997556,1.001675
3228.524760,1.015246,1.019427
3228.526149,1.001088,1.005066
3228.527537,0.977297,0.981399
3228.528926,0.982560,0.986722
3228.530315,0.985227,0.989383
3228.531704,1.005613,1.009942
3228.533093,1.015943,1.020616
3228.534481,1.008270,1.012809
3228.535870,0.983542,0.987874
3228.537259,0.999557,1.004279
3228.538648,1.000433,1.005176
3228.540037,0.997314,1.001907
3228.541425,0.985480,0.989906
3228.542814,0.998630,1.003135
3228.544203,0.985809,0.990253
3228.545592,1.004925,1.009170
3228.546981,0.984329,0.988349
3228.548370,0.985786,0.989920
3228.549758,0.998566,1.002904
3228.551147,0.969969,0.974322
3228.552536,0.989085,0.993716
3228.553925,1.012444,1.017052
3228.555314,0.989829,0.994529
3228.556702,0.976931,0.981500
3228.558091,0.993586,0.998164
3228.559480,0.968731,0.973305
3228.560869,0.982083,0.986703
3228.562258,1.003930,1.008592
3228.563646,0.986619,0.991340
3228.565035,0.969376,0.973881
3228.566424,1.008805,1.013547
3228.567813,0.988215,0.992925
3228.569202,0.989791,0.994409
3228.570591,1.012176,1.016895
3228.571979,0.963915,0.968178
3228.573368,0.995987,1.000457
3228.574757,1.027608,1.032156
3228.576146,0.975594,0.979900
3228.577535,0.991652,0.996044
3228.578923,1.013138,1.017567
3228.580312,0.967398,0.971533
3228.581701,0.995030,0.999378
3228.583090,0.985643,0.989844
3228.584479,0.986605,0.990740
3228.585867,1.002836,1.007066
3228.587256,0.999171,1.003308
3228.588645,0.981711,0.985803
3228.590034,1.005361,1.009433
3228.591423,0.997778,1.002026
3228.592812,0.971994,0.976280
3228.594200,0.981743,0.986073
3228.595589,1.004221,1.008557
3228.596978,1.003138,1.007377
3228.598367,0.986660,0.990825
3228.599756,0.996912,1.001202
3228.601144,1.000217,1.004657
3228.602533,1.015934,1.020515
3228.603922,0.981102,0.985493
3228.605311,0.993482,0.997734
3228.606700,0.979046,0.982986
3228.608088,0.980052,0.983938
3228.609477,0.994041,0.998054
